gps(global_position_int),454055,473977316,85455864,497600,(VELOCITY),-148,-28,226,
imu(highres_imu),533062978,0.066996,-0.016571,-9.755921,
gps(global_position_int),533063,473977463,85455578,487781,(VELOCITY),65,-306,9,
imu(highres_imu),533082996,-0.054173,0.059636,-9.779818,
gps(global_position_int),533088,473977464,85455577,487786,(VELOCITY),66,-307,9,
imu(highres_imu),533101967,-0.025895,0.017289,-9.697658,
gps(global_position_int),533106,473977464,85455581,487792,(VELOCITY),66,-305,9,
imu(highres_imu),533121994,0.059583,0.038348,-9.833107,
gps(global_position_int),533122,473977464,85455579,487794,(VELOCITY),66,-305,9,
imu(highres_imu),533138043,-0.010824,0.031894,-9.790570,
gps(global_position_int),533138,473977465,85455577,487796,(VELOCITY),66,-306,9,
imu(highres_imu),533162967,-0.087436,-0.101177,-9.799044,
gps(global_position_int),533166,473977465,85455575,487800,(VELOCITY),67,-307,9,
imu(highres_imu),533182005,-0.049423,0.003975,-9.759486,
gps(global_position_int),533463,473977469,85455586,487867,(VELOCITY),71,-298,6,
imu(highres_imu),533486006,-0.026406,-0.060159,-9.769652,
gps(global_position_int),533486,473977469,85455587,487872,(VELOCITY),71,-298,5,
imu(highres_imu),533504727,0.035707,0.060719,-9.772625,
gps(global_position_int),533505,473977470,85455583,487874,(VELOCITY),72,-299,5,
imu(highres_imu),533526008,0.045455,0.001965,-9.857890,
gps(global_position_int),533526,473977470,85455586,487880,(VELOCITY),72,-298,5,
imu(highres_imu),533546978,0.032675,-0.059710,-9.760393,
gps(global_position_int),533547,473977470,85455587,487885,(VELOCITY),72,-297,5,
imu(highres_imu),533563996,0.080598,0.053503,-9.839816,
gps(global_position_int),533564,473977471,85455587,487888,(VELOCITY),72,-297,5,
imu(highres_imu),533586013,-0.007923,0.101376,-9.782170,
gps(global_position_int),533586,473977471,85455587,487893,(VELOCITY),73,-297,4,
imu(highres_imu),533606004,0.072018,-0.001903,-9.792094,
gps(global_position_int),533606,473977472,85455583,487895,(VELOCITY),73,-298,4,
imu(highres_imu),533625008,-0.047894,0.010715,-9.815282,
gps(global_position_int),533625,473977472,85455586,487900,(VELOCITY),73,-296,4,
imu(highres_imu),533647014,0.015223,-0.019614,-9.865025,
gps(global_position_int),533647,473977472,85455588,487906,(VELOCITY),73,-295,4,
imu(highres_imu),533665995,-0.089564,-0.078022,-9.782578,
gps(global_position_int),533666,473977473,85455584,487908,(VELOCITY),74,-297,4,
imu(highres_imu),533681967,-0.026334,-0.108718,-9.808071,
gps(global_position_int),533687,473977472,85455587,487913,(VELOCITY),74,-295,4,
imu(highres_imu),533947035,0.009849,-0.021108,-9.847116,
gps(global_position_int),533951,473977476,85455592,487977,(VELOCITY),77,-290,1,
imu(highres_imu),533966967,0.047969,0.009972,-9.777294,
gps(global_position_int),533970,473977477,85455589,487980,(VELOCITY),78,-291,1,
imu(highres_imu),533990006,0.025439,-0.001598,-9.817012,
gps(global_position_int),533990,473977477,85455591,487986,(VELOCITY),78,-290,0,
imu(highres_imu),534012008,0.069105,-0.025844,-9.836374,
gps(global_position_int),534012,473977477,85455593,487992,(VELOCITY),78,-288,0,
imu(highres_imu),534029978,0.021181,0.093918,-9.755408,
gps(global_position_int),534030,473977477,85455595,487998,(VELOCITY),78,-287,0,
imu(highres_imu),534046017,0.047437,-0.024508,-9.831392,
gps(global_position_int),534051,473977477,85455593,488001,(VELOCITY),79,-288,0,
imu(highres_imu),534070005,0.031247,0.039365,-9.874686,
gps(global_position_int),534070,473977477,85455594,488007,(VELOCITY),79,-287,0,
imu(highres_imu),534090009,-0.031519,0.011142,-9.657359,
gps(global_position_int),534090,473977477,85455597,488013,(VELOCITY),79,-285,0,
imu(highres_imu),534106055,0.028285,0.028282,-9.780633,
gps(global_position_int),534106,473977478,85455596,488016,(VELOCITY),79,-286,0,
imu(highres_imu),534128928,-0.026103,-0.042812,-9.816039,
