ned_time,x,y,z,gps_time,lat,lon,alt,gpsx,gpsy,gpsz,DRMS error,99% SphericalAccuracyStandard error,
50058.000000,0.315485,-0.309094,-9.973223,50396.000000,473977440.000000,85455896.000000,497963.000000,0.024172,-0.038852,-0.036150,9.945015,-11.125754,
50396.000000,0.332621,-0.323810,-9.970411,50417.000000,473977440.000000,85455896.000000,497963.000000,0.025278,-0.038852,-0.036149,9.943099,-11.121126,
50429.000000,0.334203,-0.325171,-9.970004,50438.000000,473977440.000000,85455896.000000,497962.000000,0.025278,-0.038852,-0.036149,9.942780,-11.120421,
50429.000000,0.334203,-0.325171,-9.970004,50457.000000,473977440.000000,85455896.000000,497962.000000,0.025278,-0.038852,-0.036149,9.942780,-11.120421,
50461.000000,0.335748,-0.326535,-9.969572,50477.000000,473977440.000000,85455896.000000,497962.000000,0.025278,-0.038852,-0.036149,9.942436,-11.119733,
50461.000000,0.335748,-0.326535,-9.969572,50497.000000,473977440.000000,85455896.000000,497962.000000,0.025278,-0.038852,-0.036149,9.942436,-11.119733,
50497.000000,0.337377,-0.327938,-9.969254,50516.000000,473977440.000000,85455896.000000,497962.000000,0.025278,-0.038852,-0.036149,9.942211,-11.119123,
50529.000000,0.338514,-0.328876,-9.969226,50535.000000,473977440.000000,85455896.000000,497961.000000,0.025278,-0.038852,-0.036149,9.942245,-11.118868,
50529.000000,0.338514,-0.328876,-9.969226,50877.000000,473977440.000000,85455896.000000,497961.000000,0.026384,-0.039961,-0.036148,9.942179,-11.118865,
50529.000000,0.338514,-0.328876,-9.969226,50902.000000,473977440.000000,85455896.000000,497961.000000,0.026384,-0.039961,-0.036148,9.942179,-11.118865,
50902.000000,0.351698,-0.338342,-9.968284,50921.000000,473977440.000000,85455896.000000,497961.000000,0.026384,-0.041071,-0.036148,9.941907,-11.112391,
50937.000000,0.352611,-0.338923,-9.968472,50941.000000,473977440.000000,85455896.000000,497961.000000,0.026384,-0.041071,-0.036148,9.942142,-11.112229,
50937.000000,0.352611,-0.338923,-9.968472,50965.000000,473977440.000000,85455896.000000,497961.000000,0.026384,-0.041071,-0.036148,9.942142,-11.112229,
50969.000000,0.353576,-0.339503,-9.968800,50984.000000,473977440.000000,85455896.000000,497961.000000,0.026384,-0.041071,-0.036148,9.942518,-11.112165,
50969.000000,0.353576,-0.339503,-9.968800,51005.000000,473977440.000000,85455896.000000,497962.000000,0.026384,-0.041071,-0.036148,9.942518,-11.112165,
51005.000000,0.354529,-0.339994,-9.969299,51024.000000,473977440.000000,85455896.000000,497962.000000,0.026384,-0.041071,-0.036148,9.943064,-11.112208,
51037.000000,0.355339,-0.340387,-9.969834,51044.000000,473977440.000000,85455896.000000,497962.000000,0.026384,-0.041071,-0.036148,9.943637,-11.112341,
51037.000000,0.355339,-0.340387,-9.969834,51065.000000,473977440.000000,85455896.000000,497963.000000,0.027490,-0.041071,-0.036148,9.943601,-11.113582,
51073.000000,0.355799,-0.340481,-9.970408,51080.000000,473977440.000000,85455896.000000,497963.000000,0.027490,-0.041071,-0.036148,9.944193,-11.113815,
51373.000000,0.361262,-0.341635,-9.973418,51389.000000,473977440.000000,85455896.000000,497966.000000,0.027490,-0.041071,-0.036148,9.947416,-11.112358,
51373.000000,0.361262,-0.341635,-9.973418,51409.000000,473977440.000000,85455896.000000,497966.000000,0.027490,-0.041071,-0.036148,9.947416,-11.112358,
51409.000000,0.362015,-0.341841,-9.973935,51429.000000,473977440.000000,85455896.000000,497967.000000,0.027490,-0.041071,-0.036148,9.947964,-11.112324,
51440.000000,0.362840,-0.342068,-9.974286,51449.000000,473977440.000000,85455896.000000,497967.000000,0.027490,-0.041071,-0.036148,9.948349,-11.112046,
51440.000000,0.362840,-0.342068,-9.974286,51473.000000,473977440.000000,85455896.000000,497967.000000,0.027490,-0.041071,-0.036148,9.948349,-11.112046,
51477.000000,0.363775,-0.342378,-9.974603,51489.000000,473977440.000000,85455896.000000,497967.000000,0.027490,-0.041071,-0.036148,9.948707,-11.111700,
51477.000000,0.363775,-0.342378,-9.974603,51509.000000,473977440.000000,85455896.000000,497967.000000,0.027490,-0.041071,-0.036148,9.948707,-11.111700,
51845.000000,0.372931,-0.344969,-9.975877,51855.000000,473977440.000000,85455896.000000,497968.000000,0.028595,-0.041071,-0.036147,9.950334,-11.107007,
51845.000000,0.372931,-0.344969,-9.975877,51873.000000,473977440.000000,85455896.000000,497969.000000,0.028595,-0.041071,-0.036147,9.950334,-11.107007,
51881.000000,0.373867,-0.345167,-9.976249,51893.000000,473977440.000000,85455896.000000,497969.000000,0.028595,-0.041071,-0.036147,9.950744,-11.106596,
51913.000000,0.374721,-0.345341,-9.976478,51917.000000,473977440.000000,85455896.000000,497969.000000,0.028595,-0.041071,-0.036147,9.951008,-11.106089,
51913.000000,0.374721,-0.345341,-9.976478,51935.000000,473977440.000000,85455896.000000,497969.000000,0.028595,-0.041071,-0.036147,9.951008,-11.106089,
51949.000000,0.375644,-0.345530,-9.976765,51957.000000,473977440.000000,85455896.000000,497969.000000,0.028595,-0.041071,-0.036147,9.951332,-11.105587,
51949.000000,0.375644,-0.345530,-9.976765,51971.000000,473977440.000000,85455896.000000,497969.000000,0.028595,-0.041071,-0.036147,9.951332,-11.105587,
51982.000000,0.376541,-0.345695,-9.977134,51997.000000,473977440.000000,85455896.000000,497970.000000,0.028595,-0.041071,-0.036147,9.951737,-11.105180,
51982.000000,0.376541,-0.345695,-9.977134,52017.000000,473977440.000000,85455896.000000,497970.000000,0.028595,-0.041071,-0.036147,9.951737,-11.105180,
52017.000000,0.377404,-0.345807,-9.977611,52037.000000,473977440.000000,85455896.000000,497970.000000,0.028595,-0.041071,-0.036147,9.952248,-11.104872,
52050.000000,0.378147,-0.345890,-9.978045,52057.000000,473977440.000000,85455896.000000,497971.000000,0.029701,-0.041071,-0.036147,9.952672,-11.105862,
52050.000000,0.378147,-0.345890,-9.978045,52321.000000,473977440.000000,85455896.000000,497973.000000,0.029701,-0.041071,-0.036147,9.952672,-11.105862,
52321.000000,0.386177,-0.345576,-9.980703,52341.000000,473977440.000000,85455896.000000,497973.000000,0.029701,-0.041071,-0.036147,9.955602,-11.099482,
52353.000000,0.387051,-0.345443,-9.981097,52361.000000,473977440.000000,85455896.000000,497974.000000,0.029701,-0.041071,-0.036147,9.956022,-11.098794,
52353.000000,0.387051,-0.345443,-9.981097,52383.000000,473977440.000000,85455896.000000,497974.000000,0.029701,-0.041071,-0.036147,9.956022,-11.098794,
52388.000000,0.388091,-0.345346,-9.981541,52401.000000,473977440.000000,85455896.000000,497974.000000,0.029701,-0.041071,-0.036147,9.956500,-11.098016,
52388.000000,0.388091,-0.345346,-9.981541,52421.000000,473977440.000000,85455896.000000,497974.000000,0.029701,-0.041071,-0.036147,9.956500,-11.098016,
52421.000000,0.388922,-0.345376,-9.981908,52445.000000,473977440.000000,85455896.000000,497975.000000,0.030807,-0.041071,-0.036146,9.956859,-11.098771,
52454.000000,0.389670,-0.345355,-9.982283,52461.000000,473977440.000000,85455896.000000,497975.000000,0.030807,-0.041071,-0.036146,9.957259,-11.098329,
52454.000000,0.389670,-0.345355,-9.982283,52485.000000,473977440.000000,85455896.000000,497975.000000,0.030807,-0.041071,-0.036146,9.957259,-11.098329,
52489.000000,0.390354,-0.345322,-9.982877,52501.000000,473977440.000000,85455896.000000,497975.000000,0.030807,-0.041071,-0.036146,9.957876,-11.098190,
52489.000000,0.390354,-0.345322,-9.982877,52525.000000,473977440.000000,85455896.000000,497976.000000,0.030807,-0.041071,-0.036146,9.957876,-11.098190,
52525.000000,0.391018,-0.345281,-9.983322,52929.000000,473977440.000000,85455896.000000,497978.000000,0.030807,-0.041071,-0.036146,9.958344,-11.097898,
52929.000000,0.397029,-0.343576,-9.985798,52949.000000,473977440.000000,85455896.000000,497978.000000,0.030807,-0.041071,-0.036146,9.960984,-11.092019,
52959.000000,0.397357,-0.343569,-9.985852,52969.000000,473977440.000000,85455896.000000,497978.000000,0.030807,-0.041071,-0.036146,9.961050,-11.091704,
52959.000000,0.397357,-0.343569,-9.985852,52985.000000,473977440.000000,85455896.000000,497978.000000,0.030807,-0.041071,-0.036146,9.961050,-11.091704,
52993.000000,0.397666,-0.343634,-9.986056,53009.000000,473977440.000000,85455896.000000,497979.000000,0.030807,-0.041071,-0.036146,9.961267,-11.091659,
52993.000000,0.397666,-0.343634,-9.986056,53030.000000,473977440.000000,85455896.000000,497979.000000,0.030807,-0.041071,-0.036146,9.961267,-11.091659,
53030.000000,0.397991,-0.343697,-9.986433,53049.000000,473977440.000000,85455896.000000,497979.000000,0.030807,-0.041071,-0.036146,9.961658,-11.091787,
53061.000000,0.398158,-0.343652,-9.986810,53069.000000,473977440.000000,85455896.000000,497979.000000,0.030807,-0.041071,-0.036146,9.962038,-11.091973,
53061.000000,0.398158,-0.343652,-9.986810,53089.000000,473977440.000000,85455896.000000,497980.000000,0.030807,-0.041071,-0.036146,9.962038,-11.091973,
53097.000000,0.398653,-0.343820,-9.987333,53109.000000,473977440.000000,85455896.000000,497980.000000,0.030807,-0.041071,-0.036146,9.962584,-11.092194,
53097.000000,0.398653,-0.343820,-9.987333,53130.000000,473977440.000000,85455896.000000,497980.000000,0.030807,-0.041071,-0.036146,9.962584,-11.092194,
53130.000000,0.398865,-0.343778,-9.987526,53149.000000,473977440.000000,85455896.000000,497980.000000,0.030807,-0.041071,-0.036146,9.962784,-11.092125,
53130.000000,0.398865,-0.343778,-9.987526,53433.000000,473977472.000000,85455896.000000,497982.000000,0.031913,-0.041071,-0.036145,9.962744,-11.093367,
53433.000000,0.403107,-0.343938,-9.989086,53454.000000,473977472.000000,85455896.000000,497982.000000,0.031913,-0.041071,-0.036145,9.964464,-11.090537,
53469.000000,0.403590,-0.343842,-9.989361,53473.000000,473977472.000000,85455896.000000,497982.000000,0.031913,-0.041071,-0.036145,9.964753,-11.090195,
53469.000000,0.403590,-0.343842,-9.989361,53493.000000,473977472.000000,85455896.000000,497982.000000,0.031913,-0.041071,-0.036145,9.964753,-11.090195,
53501.000000,0.403924,-0.343717,-9.989490,53513.000000,473977472.000000,85455896.000000,497982.000000,0.031913,-0.041071,-0.036145,9.964890,-11.089825,
53501.000000,0.403924,-0.343717,-9.989490,53531.000000,473977472.000000,85455896.000000,497982.000000,0.031913,-0.041071,-0.036145,9.964890,-11.089825,
53531.000000,0.404347,-0.343634,-9.989673,53554.000000,473977472.000000,85455896.000000,497982.000000,0.031913,-0.041071,-0.036145,9.965087,-11.089462,
53569.000000,0.404767,-0.343563,-9.990003,53574.000000,473977472.000000,85455896.000000,497982.000000,0.031913,-0.041071,-0.036145,9.965430,-11.089282,
53569.000000,0.404767,-0.343563,-9.990003,53593.000000,473977472.000000,85455896.000000,497983.000000,0.031913,-0.041071,-0.036145,9.965430,-11.089282,
53601.000000,0.405154,-0.343547,-9.990701,53617.000000,473977472.000000,85455896.000000,497983.000000,0.031913,-0.041071,-0.036145,9.966142,-11.089613,
53601.000000,0.405154,-0.343547,-9.990701,53636.000000,473977472.000000,85455896.000000,497984.000000,0.031913,-0.041071,-0.036145,9.966142,-11.089613,
53636.000000,0.405458,-0.343546,-9.991291,53657.000000,473977472.000000,85455896.000000,497984.000000,0.031913,-0.041071,-0.036145,9.966743,-11.089932,
53636.000000,0.405458,-0.343546,-9.991291,53941.000000,473977472.000000,85455896.000000,497987.000000,0.031913,-0.041071,-0.036145,9.966743,-11.089932,
53941.000000,0.407136,-0.344245,-9.994366,53961.000000,473977472.000000,85455896.000000,497987.000000,0.031913,-0.041071,-0.036145,9.969897,-11.092284,
53973.000000,0.407373,-0.344278,-9.994365,53981.000000,473977472.000000,85455896.000000,497987.000000,0.031913,-0.041071,-0.036145,9.969907,-11.092054,
53973.000000,0.407373,-0.344278,-9.994365,54000.000000,473977472.000000,85455896.000000,497987.000000,0.031913,-0.041071,-0.036145,9.969907,-11.092054,
54009.000000,0.407771,-0.344310,-9.994401,54021.000000,473977472.000000,85455896.000000,497987.000000,0.031913,-0.041071,-0.036145,9.969958,-11.091684,
54009.000000,0.407771,-0.344310,-9.994401,54041.000000,473977472.000000,85455896.000000,497987.000000,0.031913,-0.041071,-0.036145,9.969958,-11.091684,
54041.000000,0.408303,-0.344427,-9.994545,54061.000000,473977472.000000,85455896.000000,497987.000000,0.031913,-0.041071,-0.036145,9.970126,-11.091380,
54073.000000,0.408728,-0.344508,-9.994696,54081.000000,473977472.000000,85455896.000000,497987.000000,0.031913,-0.041071,-0.036145,9.970295,-11.091164,
54073.000000,0.408728,-0.344508,-9.994696,54101.000000,473977472.000000,85455896.000000,497987.000000,0.031913,-0.041071,-0.036145,9.970295,-11.091164,
54109.000000,0.409350,-0.344678,-9.994884,54121.000000,473977472.000000,85455896.000000,497987.000000,0.031913,-0.041071,-0.036145,9.970511,-11.090868,
54109.000000,0.409350,-0.344678,-9.994884,54141.000000,473977472.000000,85455896.000000,497988.000000,0.031913,-0.041071,-0.036145,9.970511,-11.090868,
54141.000000,0.410036,-0.344864,-9.995151,54405.000000,473977472.000000,85455896.000000,497990.000000,0.033019,-0.042180,-0.036145,9.970735,-11.090602,
54415.000000,0.414862,-0.347041,-9.997983,54425.000000,473977472.000000,85455896.000000,497990.000000,0.033019,-0.042180,-0.036145,9.973814,-11.090808,
54415.000000,0.414862,-0.347041,-9.997983,54445.000000,473977472.000000,85455896.000000,497990.000000,0.033019,-0.042180,-0.036145,9.973814,-11.090808,
54445.000000,0.415113,-0.347235,-9.998050,54468.000000,473977472.000000,85455896.000000,497991.000000,0.033019,-0.042180,-0.036145,9.973896,-11.090818,
54481.000000,0.415455,-0.347496,-9.998231,54489.000000,473977472.000000,85455896.000000,497991.000000,0.033019,-0.042180,-0.036145,9.974098,-11.090931,
54481.000000,0.415455,-0.347496,-9.998231,54509.000000,473977472.000000,85455896.000000,497991.000000,0.033019,-0.042180,-0.036145,9.974098,-11.090931,
54513.000000,0.415784,-0.347718,-9.998441,54530.000000,473977472.000000,85455896.000000,497991.000000,0.033019,-0.042180,-0.036145,9.974327,-11.091046,
54513.000000,0.415784,-0.347718,-9.998441,54549.000000,473977472.000000,85455896.000000,497991.000000,0.033019,-0.042180,-0.036145,9.974327,-11.091046,
54549.000000,0.416121,-0.347931,-9.998778,54569.000000,473977472.000000,85455896.000000,497991.000000,0.033019,-0.042180,-0.036145,9.974684,-11.091287,
54581.000000,0.416446,-0.348107,-9.999129,54590.000000,473977472.000000,85455896.000000,497992.000000,0.033019,-0.042180,-0.036145,9.975052,-11.091513,
54617.000000,0.416780,-0.348217,-9.999507,54874.000000,473977472.000000,85455896.000000,497995.000000,0.033019,-0.042180,-0.036145,9.975446,-11.091685,
54883.000000,0.420575,-0.348374,-10.002264,54897.000000,473977472.000000,85455896.000000,497995.000000,0.033019,-0.042180,-0.036145,9.978351,-11.090697,
54883.000000,0.420575,-0.348374,-10.002264,54913.000000,473977472.000000,85455896.000000,497995.000000,0.033019,-0.042180,-0.036145,9.978351,-11.090697,
54921.000000,0.421151,-0.348427,-10.002392,54933.000000,473977472.000000,85455896.000000,497995.000000,0.033019,-0.042180,-0.036145,9.978502,-11.090254,
54921.000000,0.421151,-0.348427,-10.002392,54957.000000,473977472.000000,85455896.000000,497995.000000,0.033019,-0.042180,-0.036145,9.978502,-11.090254,
54957.000000,0.421728,-0.348460,-10.002587,54976.000000,473977472.000000,85455896.000000,497995.000000,0.033019,-0.042180,-0.036145,9.978722,-11.089863,
54990.000000,0.422274,-0.348508,-10.002871,54997.000000,473977472.000000,85455896.000000,497995.000000,0.033019,-0.042180,-0.036145,9.979027,-11.089622,
54990.000000,0.422274,-0.348508,-10.002871,55017.000000,473977472.000000,85455896.000000,497995.000000,0.034125,-0.042180,-0.036144,9.978985,-11.090863,
55025.000000,0.422875,-0.348540,-10.003037,55039.000000,473977472.000000,85455896.000000,497995.000000,0.034125,-0.042180,-0.036144,9.979176,-11.090412,
55025.000000,0.422875,-0.348540,-10.003037,55057.000000,473977472.000000,85455896.000000,497996.000000,0.034125,-0.042180,-0.036144,9.979176,-11.090412,
55057.000000,0.423473,-0.348591,-10.003174,55077.000000,473977472.000000,85455896.000000,497996.000000,0.034125,-0.042180,-0.036144,9.979337,-11.089951,
55091.000000,0.424039,-0.348613,-10.003237,55097.000000,473977472.000000,85455896.000000,497996.000000,0.034125,-0.042180,-0.036144,9.979423,-11.089411,
55091.000000,0.424039,-0.348613,-10.003237,55117.000000,473977472.000000,85455896.000000,497996.000000,0.034125,-0.042180,-0.036144,9.979423,-11.089411,
55091.000000,0.424039,-0.348613,-10.003237,55385.000000,473977472.000000,85455896.000000,497995.000000,0.034125,-0.042180,-0.036144,9.979423,-11.089411,
55397.000000,0.428116,-0.348799,-10.002153,55404.000000,473977472.000000,85455896.000000,497994.000000,0.034125,-0.042180,-0.036144,9.978506,-11.083831,
55397.000000,0.428116,-0.348799,-10.002153,55425.000000,473977472.000000,85455896.000000,497994.000000,0.034125,-0.042180,-0.036144,9.978506,-11.083831,
55430.000000,0.428681,-0.348843,-10.001753,55442.000000,473977472.000000,85455896.000000,497994.000000,0.034125,-0.042180,-0.036144,9.978129,-11.082796,
55430.000000,0.428681,-0.348843,-10.001753,55461.000000,473977472.000000,85455896.000000,497994.000000,0.034125,-0.042180,-0.036144,9.978129,-11.082796,
55461.000000,0.429264,-0.348891,-10.001194,55485.000000,473977472.000000,85455896.000000,497993.000000,0.034125,-0.042180,-0.036144,9.977596,-11.081568,
55497.000000,0.429820,-0.348920,-10.000553,55505.000000,473977472.000000,85455896.000000,497993.000000,0.034125,-0.042180,-0.036144,9.976979,-11.080258,
55497.000000,0.429820,-0.348920,-10.000553,55525.000000,473977472.000000,85455896.000000,497993.000000,0.034125,-0.042180,-0.036144,9.976979,-11.080258,
55530.000000,0.430467,-0.349019,-10.000045,55545.000000,473977472.000000,85455896.000000,497992.000000,0.034125,-0.042180,-0.036144,9.976500,-11.079074,
55530.000000,0.430467,-0.349019,-10.000045,55849.000000,473977472.000000,85455896.000000,497988.000000,0.035230,-0.042180,-0.036144,9.976457,-11.080315,
55530.000000,0.430467,-0.349019,-10.000045,55869.000000,473977472.000000,85455896.000000,497988.000000,0.035230,-0.042180,-0.036144,9.976457,-11.080315,
55869.000000,0.436854,-0.351050,-9.995475,55890.000000,473977472.000000,85455896.000000,497988.000000,0.035230,-0.042180,-0.036144,9.972210,-11.070300,
55902.000000,0.437757,-0.351359,-9.995482,55909.000000,473977472.000000,85455896.000000,497988.000000,0.035230,-0.042180,-0.036144,9.972264,-11.069642,
55902.000000,0.437757,-0.351359,-9.995482,55931.000000,473977472.000000,85455896.000000,497988.000000,0.035230,-0.042180,-0.036144,9.972264,-11.069642,
55934.000000,0.438345,-0.351626,-9.995435,55950.000000,473977472.000000,85455896.000000,497988.000000,0.035230,-0.042180,-0.036144,9.972248,-11.069228,
55934.000000,0.438345,-0.351626,-9.995435,55969.000000,473977472.000000,85455896.000000,497988.000000,0.035230,-0.042180,-0.036144,9.972248,-11.069228,
55969.000000,0.439226,-0.351955,-9.995541,55993.000000,473977472.000000,85455896.000000,497988.000000,0.035230,-0.042180,-0.036144,9.972400,-11.068728,
56005.000000,0.440127,-0.352282,-9.995214,56009.000000,473977472.000000,85455896.000000,497988.000000,0.035230,-0.042180,-0.036144,9.972120,-11.067718,
56005.000000,0.440127,-0.352282,-9.995214,56028.000000,473977472.000000,85455896.000000,497987.000000,0.035230,-0.042180,-0.036144,9.972120,-11.067718,
56305.000000,0.448691,-0.354723,-9.896621,56314.000000,473977472.000000,85455888.000000,497885.000000,0.036336,-0.043290,-0.036143,9.874009,-10.950222,
56305.000000,0.448691,-0.354723,-9.896621,56333.000000,473977472.000000,85455888.000000,497871.000000,0.036336,-0.043290,-0.036143,9.874009,-10.950222,
56340.000000,0.449749,-0.354975,-9.873279,56354.000000,473977472.000000,85455888.000000,497857.000000,0.036336,-0.043290,-0.036143,9.850751,-10.923127,
56340.000000,0.449749,-0.354975,-9.873279,56373.000000,473977472.000000,85455888.000000,497843.000000,0.036336,-0.043290,-0.036143,9.850751,-10.923127,
56373.000000,0.450816,-0.355198,-9.850757,56392.000000,473977472.000000,85455888.000000,497828.000000,0.036336,-0.043290,-0.036143,9.828312,-10.896912,
56409.000000,0.451863,-0.355403,-9.823823,56417.000000,473977472.000000,85455888.000000,497810.000000,0.036336,-0.043290,-0.036143,9.801467,-10.865746,
56409.000000,0.451863,-0.355403,-9.823823,56435.000000,473977472.000000,85455888.000000,497796.000000,0.036336,-0.043290,-0.036143,9.801467,-10.865746,
56441.000000,0.452841,-0.355572,-9.798251,56453.000000,473977472.000000,85455888.000000,497782.000000,0.036336,-0.043290,-0.036143,9.775978,-10.836147,
56441.000000,0.452841,-0.355572,-9.798251,56477.000000,473977472.000000,85455888.000000,497763.000000,0.036336,-0.043290,-0.036143,9.775978,-10.836147,
56477.000000,0.453946,-0.355730,-9.770294,56497.000000,473977472.000000,85455888.000000,497746.000000,0.036336,-0.043290,-0.036143,9.748114,-10.803718,
56477.000000,0.453946,-0.355730,-9.770294,56857.000000,473977472.000000,85455888.000000,497421.000000,0.037442,-0.043290,-0.036142,9.748067,-10.804959,
56477.000000,0.453946,-0.355730,-9.770294,56877.000000,473977472.000000,85455888.000000,497403.000000,0.037442,-0.043290,-0.036142,9.748067,-10.804959,
56877.000000,0.466413,-0.354964,-9.410614,56898.000000,473977472.000000,85455888.000000,497384.000000,0.037442,-0.043290,-0.036142,9.389456,-10.386551,
56912.000000,0.467364,-0.354769,-9.376245,56917.000000,473977472.000000,85455888.000000,497366.000000,0.038548,-0.043290,-0.036142,9.355128,-10.347944,
56912.000000,0.467364,-0.354769,-9.376245,56937.000000,473977472.000000,85455888.000000,497345.000000,0.038548,-0.043290,-0.036142,9.355128,-10.347944,
56945.000000,0.468081,-0.354582,-9.345643,56957.000000,473977472.000000,85455888.000000,497326.000000,0.038548,-0.043290,-0.036142,9.324603,-10.312593,
56945.000000,0.468081,-0.354582,-9.345643,56976.000000,473977472.000000,85455888.000000,497307.000000,0.038548,-0.043290,-0.036142,9.324603,-10.312593,
56976.000000,0.469082,-0.354315,-9.315022,56997.000000,473977472.000000,85455888.000000,497288.000000,0.038548,-0.043290,-0.036142,9.294068,-10.276814,
57013.000000,0.470117,-0.353975,-9.280566,57016.000000,473977472.000000,85455888.000000,497269.000000,0.038548,-0.043290,-0.036142,9.259706,-10.236612,
57013.000000,0.470117,-0.353975,-9.280566,57038.000000,473977472.000000,85455896.000000,497249.000000,0.038548,-0.042180,-0.036142,9.259744,-10.237857,
57045.000000,0.471234,-0.353588,-9.250056,57057.000000,473977472.000000,85455896.000000,497231.000000,0.038548,-0.042180,-0.036142,9.229323,-10.201938,
57045.000000,0.471234,-0.353588,-9.250056,57341.000000,473977472.000000,85455896.000000,496962.000000,0.039654,-0.042180,-0.036141,9.229272,-10.203178,
57345.000000,0.480740,-0.350913,-8.965636,57361.000000,473977472.000000,85455896.000000,496943.000000,0.039654,-0.042180,-0.036141,8.945711,-9.870393,
57345.000000,0.480740,-0.350913,-8.965636,57381.000000,473977472.000000,85455896.000000,496924.000000,0.039654,-0.042180,-0.036141,8.945711,-9.870393,
57381.000000,0.481864,-0.350552,-8.931753,57399.000000,473977472.000000,85455896.000000,496909.000000,0.039654,-0.042180,-0.036141,8.911933,-9.830709,
57413.000000,0.483055,-0.350069,-8.901761,57425.000000,473977472.000000,85455896.000000,496883.000000,0.039654,-0.042180,-0.036141,8.882039,-9.795181,
57413.000000,0.483055,-0.350069,-8.901761,57441.000000,473977472.000000,85455896.000000,496868.000000,0.039654,-0.042180,-0.036141,8.882039,-9.795181,
57445.000000,0.484267,-0.349516,-8.871768,57461.000000,473977472.000000,85455896.000000,496849.000000,0.039654,-0.042180,-0.036141,8.852143,-9.759548,
57445.000000,0.484267,-0.349516,-8.871768,57481.000000,473977472.000000,85455896.000000,496831.000000,0.039654,-0.042180,-0.036141,8.852143,-9.759548,
57481.000000,0.485393,-0.348942,-8.838539,57501.000000,473977472.000000,85455896.000000,496811.000000,0.039654,-0.042180,-0.036141,8.819014,-9.720357,
57514.000000,0.486211,-0.348434,-8.808777,57522.000000,473977472.000000,85455896.000000,496793.000000,0.039654,-0.042180,-0.036141,8.789331,-9.685477,
57514.000000,0.486211,-0.348434,-8.808777,57906.000000,473977472.000000,85455896.000000,496446.000000,0.040759,-0.039961,-0.036141,8.789353,-9.689208,
57917.000000,0.496817,-0.335915,-8.441012,57925.000000,473977472.000000,85455896.000000,496427.000000,0.040759,-0.039961,-0.036141,8.422437,-9.250629,
57917.000000,0.496817,-0.335915,-8.441012,57945.000000,473977472.000000,85455896.000000,496409.000000,0.040759,-0.039961,-0.036141,8.422437,-9.250629,
57952.000000,0.497871,-0.334593,-8.408906,57966.000000,473977472.000000,85455896.000000,496392.000000,0.040759,-0.039961,-0.036141,8.390409,-9.211940,
57952.000000,0.497871,-0.334593,-8.408906,57985.000000,473977472.000000,85455896.000000,496373.000000,0.040759,-0.039961,-0.036141,8.390409,-9.211940,
57985.000000,0.498692,-0.333538,-8.380405,58004.000000,473977472.000000,85455896.000000,496356.000000,0.040759,-0.039961,-0.036141,8.361976,-9.177857,
58018.000000,0.499736,-0.332264,-8.352997,58025.000000,473977472.000000,85455896.000000,496337.000000,0.040759,-0.039961,-0.036141,8.334639,-9.144504,
58018.000000,0.499736,-0.332264,-8.352997,58045.000000,473977472.000000,85455896.000000,496321.000000,0.041865,-0.039961,-0.036140,8.334579,-9.145745,
58053.000000,0.500822,-0.330970,-8.320369,58066.000000,473977472.000000,85455896.000000,496303.000000,0.041865,-0.038852,-0.036140,8.302073,-9.107712,
58085.000000,0.501834,-0.329797,-8.292202,58089.000000,473977472.000000,85455896.000000,496282.000000,0.041865,-0.038852,-0.036140,8.273982,-9.073657,
58085.000000,0.501834,-0.329797,-8.292202,58108.000000,473977472.000000,85455896.000000,496264.000000,0.041865,-0.038852,-0.036140,8.273982,-9.073657,
58118.000000,0.502815,-0.328697,-8.265042,58125.000000,473977472.000000,85455896.000000,496250.000000,0.041865,-0.038852,-0.036140,8.246898,-9.040849,
58118.000000,0.502815,-0.328697,-8.265042,58409.000000,473977472.000000,85455896.000000,496003.000000,0.041865,-0.037742,-0.036140,8.246937,-9.042093,
58425.000000,0.510012,-0.320719,-7.998500,58430.000000,473977472.000000,85455896.000000,495986.000000,0.041865,-0.037742,-0.036140,7.981129,-8.726007,
58425.000000,0.510012,-0.320719,-7.998500,58450.000000,473977472.000000,85455896.000000,495969.000000,0.041865,-0.037742,-0.036140,7.981129,-8.726007,
58457.000000,0.510719,-0.319752,-7.970140,58469.000000,473977472.000000,85455896.000000,495951.000000,0.041865,-0.037742,-0.036140,7.952843,-8.692308,
58457.000000,0.510719,-0.319752,-7.970140,58494.000000,473977472.000000,85455896.000000,495931.000000,0.041865,-0.037742,-0.036140,7.952843,-8.692308,
58494.000000,0.511417,-0.318784,-7.938597,58509.000000,473977472.000000,85455896.000000,495918.000000,0.042971,-0.037742,-0.036139,7.921317,-8.656290,
58525.000000,0.512046,-0.317839,-7.911289,58531.000000,473977472.000000,85455896.000000,495901.000000,0.042971,-0.037742,-0.036139,7.894078,-8.623883,
58525.000000,0.512046,-0.317839,-7.911289,58552.000000,473977472.000000,85455896.000000,495884.000000,0.042971,-0.037742,-0.036139,7.894078,-8.623883,
58561.000000,0.512546,-0.317191,-7.880860,58570.000000,473977472.000000,85455896.000000,495866.000000,0.042971,-0.037742,-0.036139,7.863729,-8.588455,
58561.000000,0.512546,-0.317191,-7.880860,58592.000000,473977472.000000,85455896.000000,495849.000000,0.042971,-0.037742,-0.036139,7.863729,-8.588455,
