Pose,FrameNo,timestamp(ns),timeboot(ms),xgyro,xyyro,zgyro,xacc,yacc,zacc,x,y,z,roll,pitch,yaw,hdop,lat,lon,alt,vx,vy,vz,gpsxacc,gpsyacc,gpszacc
highres_imu,0,1510647356590685184.000000,-0.000000,-0.000003,0.000000,0.000000,-0.002011,0.000712,0.000927,0.000000,0.000000,-0.599546,0.112923,0.105264,-0.156700,9999,0,0,0,-0.009010,0.000478,-0.002725,0.000000,0.000000,0.000000
local_position_ned,0,1510647356611055616.000000,-0.000000,-0.000003,0.000000,0.000000,-0.002011,0.000712,0.000927,0.000000,0.000000,-0.607941,0.112923,0.105264,-0.156700,9999,0,0,0,-0.007098,0.001260,-0.008730,0.000000,0.000000,0.000000
attitude,0,1510647356620589824.000000,-0.000000,-0.000003,0.000000,0.000000,-0.002011,0.000712,0.000927,0.000000,0.000000,-0.607941,0.112914,0.104994,-0.156451,9999,0,0,0,-0.007098,0.001260,-0.008730,0.000000,0.000000,0.000000
highres_imu,1,1510647356678968320.000000,-0.000000,-0.000003,0.000000,0.000000,0.000788,-0.000714,-0.000231,0.000000,0.000000,-0.607941,0.112914,0.104994,-0.156451,9999,0,0,0,-0.007098,0.001260,-0.008730,0.000000,0.000000,0.000000
highres_imu,1,1510647356697871872.000000,-0.000000,-0.000003,0.000000,0.000000,0.000083,-0.001859,-0.001830,0.000000,0.000000,-0.607941,0.112914,0.104994,-0.156451,9999,0,0,0,-0.007098,0.001260,-0.008730,0.000000,0.000000,0.000000
highres_imu,2,1510647356738411264.000000,-0.000000,-0.000003,0.000000,0.000000,0.002650,-0.004531,-0.006396,0.000000,0.000000,-0.607941,0.112914,0.104994,-0.156451,9999,0,0,0,-0.007098,0.001260,-0.008730,0.000000,0.000000,0.000000
local_position_ned,2,1510647356747908096.000000,-0.000000,-0.000003,0.000000,0.000000,0.002650,-0.004531,-0.006396,0.000000,0.000000,-0.611310,0.112914,0.104994,-0.156451,9999,0,0,0,-0.003877,0.000601,-0.009988,0.000000,0.000000,0.000000
highres_imu,2,1510647356766059520.000000,-0.000000,-0.000003,0.000000,0.000000,-0.000764,-0.004129,-0.005778,0.000000,0.000000,-0.611310,0.112914,0.104994,-0.156451,9999,0,0,0,-0.003877,0.000601,-0.009988,0.000000,0.000000,0.000000
highres_imu,2,1510647356806137088.000000,-0.000000,-0.000003,0.000000,0.000000,0.000343,0.002346,-0.007198,0.000000,0.000000,-0.611310,0.112914,0.104994,-0.156451,9999,0,0,0,-0.003877,0.000601,-0.009988,0.000000,0.000000,0.000000
highres_imu,2,1510647356825665792.000000,-0.000000,-0.000003,0.000000,0.000000,0.000527,0.003421,-0.006177,0.000000,0.000000,-0.611310,0.112914,0.104994,-0.156451,9999,0,0,0,-0.003877,0.000601,-0.009988,0.000000,0.000000,0.000000
local_position_ned,3,1510647356836219904.000000,-0.000000,-0.000003,0.000000,0.000000,0.000527,0.003421,-0.006177,0.000000,0.000000,-0.611573,0.112914,0.104994,-0.156451,9999,0,0,0,-0.008088,0.001480,-0.009837,0.000000,0.000000,0.000000
highres_imu,3,1510647356876799232.000000,-0.000000,-0.000003,0.000000,0.000000,0.002805,0.002193,-0.000088,0.000000,0.000000,-0.611573,0.112914,0.104994,-0.156451,9999,0,0,0,-0.008088,0.001480,-0.009837,0.000000,0.000000,0.000000
attitude,4,1510647356946802432.000000,-0.000000,-0.000003,0.000000,0.000000,0.002805,0.002193,-0.000088,0.000000,0.000000,-0.611573,0.112879,0.105098,-0.157251,9999,0,0,0,-0.008088,0.001480,-0.009837,0.000000,0.000000,0.000000
highres_imu,4,1510647356976704000.000000,-0.000000,-0.000003,0.000000,0.000000,-0.001763,-0.003054,0.003617,0.000000,0.000000,-0.611573,0.112879,0.105098,-0.157251,9999,0,0,0,-0.008088,0.001480,-0.009837,0.000000,0.000000,0.000000
attitude,4,1510647357016715520.000000,-0.000000,-0.000003,0.000000,0.000000,-0.001763,-0.003054,0.003617,0.000000,0.000000,-0.611573,0.112842,0.104955,-0.157124,9999,0,0,0,-0.008088,0.001480,-0.009837,0.000000,0.000000,0.000000
highres_imu,5,1510647357048690944.000000,-0.000000,-0.000003,0.000000,0.000000,-0.001480,0.001464,0.000960,0.000000,0.000000,-0.611573,0.112842,0.104955,-0.157124,9999,0,0,0,-0.008088,0.001480,-0.009837,0.000000,0.000000,0.000000
attitude,5,1510647357091279616.000000,-0.000000,-0.000003,0.000000,0.000000,-0.001480,0.001464,0.000960,0.000000,0.000000,-0.611573,0.112854,0.105125,-0.157217,9999,0,0,0,-0.008088,0.001480,-0.009837,0.000000,0.000000,0.000000
highres_imu,5,1510647357121170944.000000,-0.000000,-0.000003,0.000000,0.000000,0.002678,0.001708,-0.003353,0.000000,0.000000,-0.611573,0.112854,0.105125,-0.157217,9999,0,0,0,-0.008088,0.001480,-0.009837,0.000000,0.000000,0.000000
highres_imu,6,1510647357175323648.000000,-0.000000,-0.000003,0.000000,0.000000,-0.000553,-0.003412,-0.006064,0.000000,0.000000,-0.611573,0.112854,0.105125,-0.157217,9999,0,0,0,-0.008088,0.001480,-0.009837,0.000000,0.000000,0.000000
highres_imu,7,1510647357250972416.000000,-0.000000,-0.000003,0.000000,0.000000,-0.000777,0.001995,-0.005617,0.000000,0.000000,-0.611573,0.112854,0.105125,-0.157217,9999,0,0,0,-0.008088,0.001480,-0.009837,0.000000,0.000000,0.000000
attitude,7,1510647357261008896.000000,-0.000000,-0.000003,0.000000,0.000000,-0.000777,0.001995,-0.005617,0.000000,0.000000,-0.611573,0.112842,0.104994,-0.158119,9999,0,0,0,-0.008088,0.001480,-0.009837,0.000000,0.000000,0.000000
highres_imu,7,1510647357321348096.000000,-0.000000,-0.000003,0.000000,0.000000,0.000316,-0.000911,-0.002900,0.000000,0.000000,-0.611573,0.112842,0.104994,-0.158119,9999,0,0,0,-0.008088,0.001480,-0.009837,0.000000,0.000000,0.000000
attitude,8,1510647357330718208.000000,-0.000000,-0.000003,0.000000,0.000000,0.000316,-0.000911,-0.002900,0.000000,0.000000,-0.611573,0.112852,0.105099,-0.158469,9999,0,0,0,-0.008088,0.001480,-0.009837,0.000000,0.000000,0.000000
highres_imu,8,1510647357379850752.000000,-0.000000,-0.000003,0.000000,0.000000,0.002760,-0.004566,-0.006698,0.000000,0.000000,-0.611573,0.112852,0.105099,-0.158469,9999,0,0,0,-0.008088,0.001480,-0.009837,0.000000,0.000000,0.000000
attitude,8,1510647357390493440.000000,-0.000000,-0.000003,0.000000,0.000000,0.002760,-0.004566,-0.006698,0.000000,0.000000,-0.611573,0.112863,0.105013,-0.158858,9999,0,0,0,-0.008088,0.001480,-0.009837,0.000000,0.000000,0.000000
highres_imu,9,1510647357430360832.000000,-0.000000,-0.000003,0.000000,0.000000,0.000318,-0.004208,-0.006377,0.000000,0.000000,-0.611573,0.112863,0.105013,-0.158858,9999,0,0,0,-0.008088,0.001480,-0.009837,0.000000,0.000000,0.000000
attitude,9,1510647357460821248.000000,-0.000000,-0.000003,0.000000,0.000000,0.000318,-0.004208,-0.006377,0.000000,0.000000,-0.611573,0.112853,0.104875,-0.159486,9999,0,0,0,-0.008088,0.001480,-0.009837,0.000000,0.000000,0.000000
highres_imu,9,1510647357491740928.000000,-0.000000,-0.000003,0.000000,0.000000,0.002846,-0.002490,-0.010149,0.000000,0.000000,-0.611573,0.112853,0.104875,-0.159486,9999,0,0,0,-0.008088,0.001480,-0.009837,0.000000,0.000000,0.000000
local_position_ned,9,1510647357501929472.000000,-0.000000,-0.000003,0.000000,0.000000,0.002846,-0.002490,-0.010149,0.000000,0.000000,-0.605902,0.112853,0.104875,-0.159486,9999,0,0,0,-0.005732,0.001804,-0.010729,0.000000,0.000000,0.000000
local_position_ned,10,1510647357531727872.000000,-0.000000,-0.000003,0.000000,0.000000,0.002846,-0.002490,-0.010149,0.000000,0.000000,-0.604590,0.112853,0.104875,-0.159486,9999,0,0,0,-0.005971,0.002974,-0.010919,0.000000,0.000000,0.000000
highres_imu,10,1510647357552647936.000000,-0.000000,-0.000003,0.000000,0.000000,0.004079,-0.000707,-0.012261,0.000000,0.000000,-0.604590,0.112853,0.104875,-0.159486,9999,0,0,0,-0.005971,0.002974,-0.010919,0.000000,0.000000,0.000000
attitude,10,1510647357561820672.000000,-0.000000,-0.000003,0.000000,0.000000,0.004079,-0.000707,-0.012261,0.000000,0.000000,-0.604590,0.112867,0.105009,-0.160673,9999,0,0,0,-0.005971,0.002974,-0.010919,0.000000,0.000000,0.000000
highres_imu,10,1510647357616901632.000000,-0.000000,-0.000003,0.000000,0.000000,0.002823,-0.004531,-0.009278,0.000000,0.000000,-0.604590,0.112867,0.105009,-0.160673,9999,0,0,0,-0.005971,0.002974,-0.010919,0.000000,0.000000,0.000000
attitude,10,1510647357626406144.000000,-0.000000,-0.000003,0.000000,0.000000,0.002823,-0.004531,-0.009278,0.000000,0.000000,-0.604590,0.112863,0.104907,-0.161437,9999,0,0,0,-0.005971,0.002974,-0.010919,0.000000,0.000000,0.000000
highres_imu,11,1510647357710599424.000000,-0.000000,-0.000003,0.000000,0.000000,-0.000379,-0.000023,-0.004520,0.000000,0.000000,-0.604590,0.112863,0.104907,-0.161437,9999,0,0,0,-0.005971,0.002974,-0.010919,0.000000,0.000000,0.000000
attitude,11,1510647357720489216.000000,-0.000000,-0.000003,0.000000,0.000000,-0.000379,-0.000023,-0.004520,0.000000,0.000000,-0.604590,0.112854,0.104782,-0.161930,9999,0,0,0,-0.005971,0.002974,-0.010919,0.000000,0.000000,0.000000
highres_imu,12,1510647357751074304.000000,-0.000000,-0.000003,0.000000,0.000000,0.004324,0.001122,-0.004642,0.000000,0.000000,-0.604590,0.112854,0.104782,-0.161930,9999,0,0,0,-0.005971,0.002974,-0.010919,0.000000,0.000000,0.000000
highres_imu,12,1510647357770270976.000000,-0.000000,-0.000003,0.000000,0.000000,0.000030,0.002132,-0.003469,0.000000,0.000000,-0.604590,0.112854,0.104782,-0.161930,9999,0,0,0,-0.005971,0.002974,-0.010919,0.000000,0.000000,0.000000
attitude,12,1510647357781726464.000000,-0.000000,-0.000003,0.000000,0.000000,0.000030,0.002132,-0.003469,0.000000,0.000000,-0.604590,0.112883,0.104906,-0.162258,9999,0,0,0,-0.005971,0.002974,-0.010919,0.000000,0.000000,0.000000
highres_imu,13,1510647357834063872.000000,-0.000000,-0.000003,0.000000,0.000000,-0.001490,-0.002452,-0.007058,0.000000,0.000000,-0.604590,0.112883,0.104906,-0.162258,9999,0,0,0,-0.005971,0.002974,-0.010919,0.000000,0.000000,0.000000
local_position_ned,13,1510647357844288768.000000,-0.000000,-0.000003,0.000000,0.000000,-0.001490,-0.002452,-0.007058,0.000000,0.000000,-0.602511,0.112883,0.104906,-0.162258,9999,0,0,0,-0.005390,0.001131,-0.011375,0.000000,0.000000,0.000000
highres_imu,13,1510647357863430656.000000,-0.000000,-0.000003,0.000000,0.000000,-0.001169,-0.001923,-0.007108,0.000000,0.000000,-0.602511,0.112883,0.104906,-0.162258,9999,0,0,0,-0.005390,0.001131,-0.011375,0.000000,0.000000,0.000000
highres_imu,13,1510647357905388032.000000,-0.000000,-0.000003,0.000000,0.000000,0.002587,-0.000397,-0.003972,0.000000,0.000000,-0.602511,0.112883,0.104906,-0.162258,9999,0,0,0,-0.005390,0.001131,-0.011375,0.000000,0.000000,0.000000
highres_imu,14,1510647357992476672.000000,-0.000000,-0.000003,0.000000,0.000000,0.000010,0.000501,0.001004,0.000000,0.000000,-0.602511,0.112883,0.104906,-0.162258,9999,0,0,0,-0.005390,0.001131,-0.011375,0.000000,0.000000,0.000000
highres_imu,15,1510647358051262208.000000,-0.000000,-0.000003,0.000000,0.000000,0.001429,-0.000608,-0.000227,0.000000,0.000000,-0.602511,0.112883,0.104906,-0.162258,9999,0,0,0,-0.005390,0.001131,-0.011375,0.000000,0.000000,0.000000
attitude,15,1510647358063621376.000000,-0.000000,-0.000003,0.000000,0.000000,0.001429,-0.000608,-0.000227,0.000000,0.000000,-0.602511,0.112854,0.104833,-0.163542,9999,0,0,0,-0.005390,0.001131,-0.011375,0.000000,0.000000,0.000000
highres_imu,15,1510647358121725184.000000,-0.000000,-0.000003,0.000000,0.000000,0.000378,0.001506,-0.000496,0.000000,0.000000,-0.602511,0.112854,0.104833,-0.163542,9999,0,0,0,-0.005390,0.001131,-0.011375,0.000000,0.000000,0.000000
highres_imu,16,1510647358140341760.000000,-0.000000,-0.000003,0.000000,0.000000,0.002829,0.000340,-0.001265,0.000000,0.000000,-0.602511,0.112854,0.104833,-0.163542,9999,0,0,0,-0.005390,0.001131,-0.011375,0.000000,0.000000,0.000000
local_position_ned,17,1510647358260689920.000000,-0.000000,-0.000003,0.000000,0.000000,0.002829,0.000340,-0.001265,0.000000,0.000000,-0.599875,0.112854,0.104833,-0.163542,9999,0,0,0,-0.007959,0.001791,-0.011354,0.000000,0.000000,0.000000
highres_imu,17,1510647358279885312.000000,-0.000000,-0.000003,0.000000,0.000000,0.000892,0.002510,-0.007568,0.000000,0.000000,-0.599875,0.112854,0.104833,-0.163542,9999,0,0,0,-0.007959,0.001791,-0.011354,0.000000,0.000000,0.000000
highres_imu,17,1510647358300083712.000000,-0.000000,-0.000003,0.000000,0.000000,-0.001289,0.001148,-0.006498,0.000000,0.000000,-0.599875,0.112854,0.104833,-0.163542,9999,0,0,0,-0.007959,0.001791,-0.011354,0.000000,0.000000,0.000000
local_position_ned,18,1510647358339363072.000000,-0.000000,-0.000003,0.000000,0.000000,-0.001289,0.001148,-0.006498,0.000000,0.000000,-0.600545,0.112854,0.104833,-0.163542,9999,0,0,0,-0.005757,0.002205,-0.011728,0.000000,0.000000,0.000000
highres_imu,18,1510647358360452096.000000,-0.000000,-0.000003,0.000000,0.000000,0.002410,-0.001644,0.002917,0.000000,0.000000,-0.600545,0.112854,0.104833,-0.163542,9999,0,0,0,-0.005757,0.002205,-0.011728,0.000000,0.000000,0.000000
attitude,18,1510647358371392768.000000,-0.000000,-0.000003,0.000000,0.000000,0.002410,-0.001644,0.002917,0.000000,0.000000,-0.600545,0.112861,0.105050,-0.164522,9999,0,0,0,-0.005757,0.002205,-0.011728,0.000000,0.000000,0.000000
highres_imu,19,1510647358503685120.000000,-0.000000,-0.000003,0.000000,0.000000,0.000298,0.003960,0.002221,0.000000,0.000000,-0.600545,0.112861,0.105050,-0.164522,9999,0,0,0,-0.005757,0.002205,-0.011728,0.000000,0.000000,0.000000
attitude,19,1510647358515506944.000000,-0.000000,-0.000003,0.000000,0.000000,0.000298,0.003960,0.002221,0.000000,0.000000,-0.600545,0.112830,0.105012,-0.164304,9999,0,0,0,-0.005757,0.002205,-0.011728,0.000000,0.000000,0.000000
attitude,20,1510647358631013376.000000,-0.000000,-0.000003,0.000000,0.000000,0.000298,0.003960,0.002221,0.000000,0.000000,-0.600545,0.112795,0.104857,-0.163653,9999,0,0,0,-0.005757,0.002205,-0.011728,0.000000,0.000000,0.000000
highres_imu,21,1510647358662301696.000000,-0.000000,-0.000003,0.000000,0.000000,0.002785,-0.004499,0.000471,0.000000,0.000000,-0.600545,0.112795,0.104857,-0.163653,9999,0,0,0,-0.005757,0.002205,-0.011728,0.000000,0.000000,0.000000
attitude,21,1510647358692863232.000000,-0.000000,-0.000003,0.000000,0.000000,0.002785,-0.004499,0.000471,0.000000,0.000000,-0.600545,0.112829,0.104777,-0.163812,9999,0,0,0,-0.005757,0.002205,-0.011728,0.000000,0.000000,0.000000
highres_imu,21,1510647358733830912.000000,-0.000000,-0.000003,0.000000,0.000000,0.000299,0.001217,-0.005376,0.000000,0.000000,-0.600545,0.112829,0.104777,-0.163812,9999,0,0,0,-0.005757,0.002205,-0.011728,0.000000,0.000000,0.000000
highres_imu,23,1510647358861280512.000000,-0.000000,-0.000003,0.000000,0.000000,-0.001587,-0.008118,-0.006946,0.000000,0.000000,-0.600545,0.112829,0.104777,-0.163812,9999,0,0,0,-0.005757,0.002205,-0.011728,0.000000,0.000000,0.000000
attitude,23,1510647358871210496.000000,-0.000000,-0.000003,0.000000,0.000000,-0.001587,-0.008118,-0.006946,0.000000,0.000000,-0.600545,0.112803,0.104664,-0.164591,9999,0,0,0,-0.005757,0.002205,-0.011728,0.000000,0.000000,0.000000
local_position_ned,23,1510647358916473344.000000,-0.000000,-0.000003,0.000000,0.000000,-0.001587,-0.008118,-0.006946,0.000000,0.000000,-0.592360,0.112803,0.104664,-0.164591,9999,0,0,0,-0.003911,0.001284,-0.010434,0.000000,0.000000,0.000000
highres_imu,24,1510647358938598144.000000,-0.000000,-0.000003,0.000000,0.000000,-0.002058,-0.002874,-0.001329,0.000000,0.000000,-0.592360,0.112803,0.104664,-0.164591,9999,0,0,0,-0.003911,0.001284,-0.010434,0.000000,0.000000,0.000000
highres_imu,24,1510647358957252864.000000,-0.000000,-0.000003,0.000000,0.000000,0.001244,-0.001583,-0.001299,0.000000,0.000000,-0.592360,0.112803,0.104664,-0.164591,9999,0,0,0,-0.003911,0.001284,-0.010434,0.000000,0.000000,0.000000
local_position_ned,24,1510647359005086976.000000,-0.000000,-0.000003,0.000000,0.000000,0.001244,-0.001583,-0.001299,0.000000,0.000000,-0.592926,0.112803,0.104664,-0.164591,9999,0,0,0,-0.006577,0.002954,-0.010328,0.000000,0.000000,0.000000
highres_imu,24,1510647359022814208.000000,-0.000000,-0.000003,0.000000,0.000000,-0.000947,0.001664,0.000844,0.000000,0.000000,-0.592926,0.112803,0.104664,-0.164591,9999,0,0,0,-0.006577,0.002954,-0.010328,0.000000,0.000000,0.000000
attitude,24,1510647359032185600.000000,-0.000000,-0.000003,0.000000,0.000000,-0.000947,0.001664,0.000844,0.000000,0.000000,-0.592926,0.112680,0.104414,-0.165046,9999,0,0,0,-0.006577,0.002954,-0.010328,0.000000,0.000000,0.000000
local_position_ned,25,1510647359074935552.000000,-0.000000,-0.000003,0.000000,0.000000,-0.000947,0.001664,0.000844,0.000000,0.000000,-0.594155,0.112680,0.104414,-0.165046,9999,0,0,0,-0.001328,-0.000653,-0.010869,0.000000,0.000000,0.000000
highres_imu,25,1510647359093023232.000000,-0.000000,-0.000003,0.000000,0.000000,0.002256,-0.008395,0.004757,0.000000,0.000000,-0.594155,0.112680,0.104414,-0.165046,9999,0,0,0,-0.001328,-0.000653,-0.010869,0.000000,0.000000,0.000000
highres_imu,25,1510647359113201664.000000,-0.000000,-0.000003,0.000000,0.000000,-0.000684,-0.008223,0.003381,0.000000,0.000000,-0.594155,0.112680,0.104414,-0.165046,9999,0,0,0,-0.001328,-0.000653,-0.010869,0.000000,0.000000,0.000000
highres_imu,26,1510647359154905088.000000,-0.000000,-0.000003,0.000000,0.000000,0.002979,-0.007189,-0.010903,0.000000,0.000000,-0.594155,0.112680,0.104414,-0.165046,9999,0,0,0,-0.001328,-0.000653,-0.010869,0.000000,0.000000,0.000000
local_position_ned,26,1510647359165058560.000000,-0.000000,-0.000003,0.000000,0.000000,0.002979,-0.007189,-0.010903,0.000000,0.000000,-0.594920,0.112680,0.104414,-0.165046,9999,0,0,0,-0.002710,-0.001407,-0.010559,0.000000,0.000000,0.000000
highres_imu,26,1510647359184517376.000000,-0.000000,-0.000003,0.000000,0.000000,0.001019,-0.007895,-0.009314,0.000000,0.000000,-0.594920,0.112680,0.104414,-0.165046,9999,0,0,0,-0.002710,-0.001407,-0.010559,0.000000,0.000000,0.000000
highres_imu,26,1510647359223175680.000000,-0.000000,-0.000003,0.000000,0.000000,0.005258,-0.004213,-0.025109,0.000000,0.000000,-0.594920,0.112680,0.104414,-0.165046,9999,0,0,0,-0.002710,-0.001407,-0.010559,0.000000,0.000000,0.000000
highres_imu,27,1510647359253789952.000000,-0.000000,-0.000003,0.000000,0.000000,0.008684,-0.003864,-0.025705,0.000000,0.000000,-0.594920,0.112680,0.104414,-0.165046,9999,0,0,0,-0.002710,-0.001407,-0.010559,0.000000,0.000000,0.000000
local_position_ned,27,1510647359262757120.000000,-0.000000,-0.000003,0.000000,0.000000,0.008684,-0.003864,-0.025705,0.000000,0.000000,-0.596193,0.112680,0.104414,-0.165046,9999,0,0,0,-0.004350,0.000668,-0.011878,0.000000,0.000000,0.000000
highres_imu,27,1510647359303050752.000000,-0.000000,-0.000003,0.000000,0.000000,-0.003381,-0.006993,-0.015907,0.000000,0.000000,-0.596193,0.112680,0.104414,-0.165046,9999,0,0,0,-0.004350,0.000668,-0.011878,0.000000,0.000000,0.000000
highres_imu,27,1510647359321082112.000000,-0.000000,-0.000003,0.000000,0.000000,-0.001898,-0.006664,-0.015800,0.000000,0.000000,-0.596193,0.112680,0.104414,-0.165046,9999,0,0,0,-0.004350,0.000668,-0.011878,0.000000,0.000000,0.000000
highres_imu,28,1510647359376644096.000000,-0.000000,-0.000003,0.000000,0.000000,-0.002215,-0.009291,-0.007899,0.000000,0.000000,-0.596193,0.112680,0.104414,-0.165046,9999,0,0,0,-0.004350,0.000668,-0.011878,0.000000,0.000000,0.000000
attitude,28,1510647359385927168.000000,-0.000000,-0.000003,0.000000,0.000000,-0.002215,-0.009291,-0.007899,0.000000,0.000000,-0.596193,0.112346,0.102798,-0.168466,9999,0,0,0,-0.004350,0.000668,-0.011878,0.000000,0.000000,0.000000
attitude,28,1510647359436634624.000000,-0.000000,-0.000003,0.000000,0.000000,-0.002215,-0.009291,-0.007899,0.000000,0.000000,-0.596193,0.112364,0.102641,-0.168967,9999,0,0,0,-0.004350,0.000668,-0.011878,0.000000,0.000000,0.000000
highres_imu,29,1510647359472400128.000000,-0.000000,-0.000003,0.000000,0.000000,0.002769,0.003168,-0.002767,0.000000,0.000000,-0.596193,0.112364,0.102641,-0.168967,9999,0,0,0,-0.004350,0.000668,-0.011878,0.000000,0.000000,0.000000
attitude,29,1510647359523647488.000000,-0.000000,-0.000003,0.000000,0.000000,0.002769,0.003168,-0.002767,0.000000,0.000000,-0.596193,0.112243,0.102614,-0.169082,9999,0,0,0,-0.004350,0.000668,-0.011878,0.000000,0.000000,0.000000
highres_imu,29,1510647359554028032.000000,-0.000000,-0.000003,0.000000,0.000000,-0.002125,-0.003387,0.005357,0.000000,0.000000,-0.596193,0.112243,0.102614,-0.169082,9999,0,0,0,-0.004350,0.000668,-0.011878,0.000000,0.000000,0.000000
attitude,30,1510647359597765376.000000,-0.000000,-0.000003,0.000000,0.000000,-0.002125,-0.003387,0.005357,0.000000,0.000000,-0.596193,0.112173,0.102291,-0.169152,9999,0,0,0,-0.004350,0.000668,-0.011878,0.000000,0.000000,0.000000
highres_imu,30,1510647359692726272.000000,-0.000000,-0.000003,0.000000,0.000000,0.004543,-0.001445,-0.026196,0.000000,0.000000,-0.596193,0.112173,0.102291,-0.169152,9999,0,0,0,-0.004350,0.000668,-0.011878,0.000000,0.000000,0.000000
highres_imu,30,1510647359710320896.000000,-0.000000,-0.000003,0.000000,0.000000,0.000416,-0.001950,-0.026992,0.000000,0.000000,-0.596193,0.112173,0.102291,-0.169152,9999,0,0,0,-0.004350,0.000668,-0.011878,0.000000,0.000000,0.000000
attitude,30,1510647359721745664.000000,-0.000000,-0.000003,0.000000,0.000000,0.000416,-0.001950,-0.026992,0.000000,0.000000,-0.596193,0.112307,0.102108,-0.170651,9999,0,0,0,-0.004350,0.000668,-0.011878,0.000000,0.000000,0.000000
local_position_ned,31,1510647359765172480.000000,-0.000000,-0.000003,0.000000,0.000000,0.000416,-0.001950,-0.026992,0.000000,0.000000,-0.604194,0.112307,0.102108,-0.170651,9999,0,0,0,0.029162,-0.021563,-0.013110,0.000000,0.000000,0.000000
highres_imu,31,1510647359783319552.000000,-0.000000,-0.000003,0.000000,0.000000,0.009402,-0.012291,-0.061906,0.000000,0.000000,-0.604194,0.112307,0.102108,-0.170651,9999,0,0,0,0.029162,-0.021563,-0.013110,0.000000,0.000000,0.000000
highres_imu,31,1510647359804274944.000000,-0.000000,-0.000003,0.000000,0.000000,0.007358,-0.011207,-0.060902,0.000000,0.000000,-0.604194,0.112307,0.102108,-0.170651,9999,0,0,0,0.029162,-0.021563,-0.013110,0.000000,0.000000,0.000000
highres_imu,31,1510647359843841024.000000,-0.000000,-0.000003,0.000000,0.000000,0.008293,0.000500,-0.064360,0.000000,0.000000,-0.604194,0.112307,0.102108,-0.170651,9999,0,0,0,0.029162,-0.021563,-0.013110,0.000000,0.000000,0.000000
local_position_ned,31,1510647359853406208.000000,-0.000000,-0.000003,0.000000,0.000000,0.008293,0.000500,-0.064360,0.000000,0.000000,-0.603676,0.112307,0.102108,-0.170651,9999,0,0,0,0.044377,-0.026435,-0.012982,0.000000,0.000000,0.000000
highres_imu,32,1510647359871976704.000000,-0.000000,-0.000003,0.000000,0.000000,0.013366,-0.004115,-0.058655,0.000000,0.000000,-0.603676,0.112307,0.102108,-0.170651,9999,0,0,0,0.044377,-0.026435,-0.012982,0.000000,0.000000,0.000000
highres_imu,32,1510647359912852224.000000,-0.000000,-0.000003,0.000000,0.000000,0.009705,-0.004467,-0.048754,0.000000,0.000000,-0.603676,0.112307,0.102108,-0.170651,9999,0,0,0,0.044377,-0.026435,-0.012982,0.000000,0.000000,0.000000
attitude,32,1510647359922495488.000000,-0.000000,-0.000003,0.000000,0.000000,0.009705,-0.004467,-0.048754,0.000000,0.000000,-0.603676,0.111954,0.101540,-0.181193,9999,0,0,0,0.044377,-0.026435,-0.012982,0.000000,0.000000,0.000000
highres_imu,32,1510647359981549568.000000,-0.000000,-0.000003,0.000000,0.000000,0.012429,0.000440,-0.018105,0.000000,0.000000,-0.603676,0.111954,0.101540,-0.181193,9999,0,0,0,0.044377,-0.026435,-0.012982,0.000000,0.000000,0.000000
local_position_ned,32,1510647359992124928.000000,-0.000000,-0.000003,0.000000,0.000000,0.012429,0.000440,-0.018105,0.000000,0.000000,-0.603334,0.111954,0.101540,-0.181193,9999,0,0,0,0.081494,-0.053197,-0.011325,0.000000,0.000000,0.000000
highres_imu,33,1510647360013843200.000000,-0.000000,-0.000003,0.000000,0.000000,0.008654,0.000103,-0.016302,0.000000,0.000000,-0.603334,0.111954,0.101540,-0.181193,9999,0,0,0,0.081494,-0.053197,-0.011325,0.000000,0.000000,0.000000
highres_imu,33,1510647360064679680.000000,-0.000000,-0.000003,0.000000,0.000000,-0.002202,0.012468,0.016613,0.000000,0.000000,-0.603334,0.111954,0.101540,-0.181193,9999,0,0,0,0.081494,-0.053197,-0.011325,0.000000,0.000000,0.000000
highres_imu,33,1510647360083604480.000000,-0.000000,-0.000003,0.000000,0.000000,-0.005265,0.008723,0.024028,0.000000,0.000000,-0.603334,0.111954,0.101540,-0.181193,9999,0,0,0,0.081494,-0.053197,-0.011325,0.000000,0.000000,0.000000
local_position_ned,33,1510647360093157888.000000,-0.000000,-0.000003,0.000000,0.000000,-0.005265,0.008723,0.024028,0.000000,0.000000,-0.602599,0.111954,0.101540,-0.181193,9999,0,0,0,0.111593,-0.075645,-0.013994,0.000000,0.000000,0.000000
highres_imu,34,1510647360136282624.000000,-0.000000,-0.000003,0.000000,0.000000,-0.018047,-0.004471,0.074091,0.000000,0.000000,-0.602599,0.111954,0.101540,-0.181193,9999,0,0,0,0.111593,-0.075645,-0.013994,0.000000,0.000000,0.000000
highres_imu,34,1510647360154951680.000000,-0.000000,-0.000003,0.000000,0.000000,-0.021278,-0.006113,0.070967,0.000000,0.000000,-0.602599,0.111954,0.101540,-0.181193,9999,0,0,0,0.111593,-0.075645,-0.013994,0.000000,0.000000,0.000000
highres_imu,34,1510647360223224576.000000,-0.000000,-0.000003,0.000000,0.000000,-0.015839,0.032388,0.102368,0.000000,0.000000,-0.602599,0.111954,0.101540,-0.181193,9999,0,0,0,0.111593,-0.075645,-0.013994,0.000000,0.000000,0.000000
