imu(highres_imu),133818846,0.311283,0.869077,-9.959988,
imu(highres_imu),133826846,0.340203,0.795760,-10.015073,
imu(highres_imu),133831646,0.338467,0.849360,-9.969515,
imu(highres_imu),133840446,0.345627,0.815292,-9.988539,
imu(highres_imu),133844446,0.310953,0.864441,-9.924454,
imu(highres_imu),133848471,0.278852,0.863538,-9.989136,
imu(highres_imu),133856446,0.350845,0.863683,-9.982369,
imu(highres_imu),133860446,0.275426,0.894995,-10.026979,
imu(highres_imu),133864446,0.315977,0.810716,-10.005362,
imu(highres_imu),133872446,0.295689,0.875007,-9.964052,
imu(highres_imu),133876446,0.311938,0.816252,-9.998029,
imu(highres_imu),133880446,0.355114,0.822408,-9.980945,
imu(highres_imu),133884446,0.299262,0.893052,-9.997942,
imu(highres_imu),133888495,0.289622,0.856348,-10.013611,
imu(highres_imu),133896446,0.345270,0.882581,-9.914961,
imu(highres_imu),133900446,0.309596,0.860932,-9.968486,
imu(highres_imu),133908473,0.348788,0.843954,-9.961497,
imu(highres_imu),133916446,0.342221,0.793943,-10.004267,
imu(highres_imu),133920446,0.359862,0.812432,-9.975736,
imu(highres_imu),133924446,0.292155,0.858964,-10.018787,
imu(highres_imu),133932446,0.358316,0.809095,-9.994338,
imu(highres_imu),133940445,0.322852,0.820992,-9.983315,
imu(highres_imu),133944446,0.365506,0.798057,-9.964125,
imu(highres_imu),133948446,0.308424,0.872601,-9.948496,
imu(highres_imu),133956446,0.341309,0.786278,-10.018999,
imu(highres_imu),133960446,0.343758,0.846075,-9.980479,
imu(highres_imu),133964446,0.279104,0.872692,-9.994948,
imu(highres_imu),133968446,0.333769,0.811497,-9.995183,
imu(highres_imu),133976446,0.287285,0.872230,-9.987573,
imu(highres_imu),133980446,0.309878,0.808357,-9.995640,
imu(highres_imu),133984446,0.349772,0.805039,-9.977273,
imu(highres_imu),133988446,0.297720,0.860836,-9.979521,
imu(highres_imu),133996460,0.333766,0.804962,-10.019294,
imu(highres_imu),134004446,0.288950,0.849569,-10.026328,
imu(highres_imu),134008446,0.359383,0.812920,-10.016539,
imu(highres_imu),134016480,0.264185,0.838806,-9.990089,
imu(highres_imu),134020446,0.312096,0.790541,-10.002739,
imu(highres_imu),134028446,0.282550,0.857045,-9.987571,
imu(highres_imu),134036458,0.353621,0.824376,-10.015521,
imu(highres_imu),134040446,0.286275,0.871764,-9.987133,
imu(highres_imu),134044446,0.281770,0.823788,-10.030369,
