imu(highres_imu),32826448,-0.108446,1.027993,-9.937862,
imu(highres_imu),32830446,-0.122999,1.012185,-9.929707,
imu(highres_imu),32834446,-0.184190,1.066585,-9.952490,
imu(highres_imu),32842445,-0.106744,1.011309,-9.881622,
imu(highres_imu),32850446,-0.136766,1.064362,-10.008471,
imu(highres_imu),32854446,-0.091641,1.037364,-9.928994,
imu(highres_imu),32858446,-0.163604,1.039645,-9.927284,
imu(highres_imu),32866446,-0.110791,1.024606,-9.955911,
imu(highres_imu),32870468,-0.140975,1.027382,-9.928323,
imu(highres_imu),32874447,-0.201874,1.065786,-9.980143,
imu(highres_imu),32882446,-0.095508,1.019792,-9.880377,
imu(highres_imu),32886446,-0.162387,1.044916,-9.897901,
imu(highres_imu),32890460,-0.184608,1.086611,-9.971840,
imu(highres_imu),32894446,-0.122964,1.043045,-9.922245,
imu(highres_imu),32902446,-0.205500,1.091864,-10.014017,
imu(highres_imu),32910446,-0.123534,1.016018,-9.921656,
imu(highres_imu),32914446,-0.185125,1.066235,-9.960503,
imu(highres_imu),32922446,-0.099203,1.040180,-9.902733,
imu(highres_imu),32926491,-0.212120,1.063516,-9.902549,
imu(highres_imu),32930446,-0.187632,1.072794,-9.973428,
imu(highres_imu),32934446,-0.121652,1.054906,-9.907482,
imu(highres_imu),32942446,-0.184657,1.084790,-9.948615,
imu(highres_imu),32946459,-0.122429,1.034887,-9.941422,
imu(highres_imu),32950446,-0.099342,1.005048,-9.884633,
imu(highres_imu),32954468,-0.163229,1.051966,-9.945739,
imu(highres_imu),32962446,-0.077949,1.003637,-9.914980,
imu(highres_imu),32970446,-0.198353,1.055372,-10.023280,
imu(highres_imu),32974472,-0.099437,1.053033,-9.943176,
imu(highres_imu),32978446,-0.125587,1.036381,-9.901717,
imu(highres_imu),32986446,-0.127273,1.039690,-9.976192,
imu(highres_imu),32990446,-0.109664,1.009804,-9.906477,
imu(highres_imu),32994450,-0.185191,1.046516,-9.921392,
imu(highres_imu),32998454,-0.148991,1.089450,-9.966194,
imu(highres_imu),33006446,-0.164140,1.047088,-9.928547,
imu(highres_imu),33010446,-0.202287,1.093249,-10.004459,
imu(highres_imu),33018446,-0.132028,1.028784,-9.916880,
imu(highres_imu),33026446,-0.170574,1.067328,-9.963898,
imu(highres_imu),33030446,-0.132024,1.010307,-9.920716,
imu(highres_imu),33034455,-0.184720,1.032156,-9.976285,
imu(highres_imu),33042446,-0.127705,1.028729,-9.988477,
imu(highres_imu),33046446,-0.152899,1.051080,-9.952944,
imu(highres_imu),33050446,-0.199844,1.066268,-9.978507,
imu(highres_imu),33054466,-0.127567,1.041035,-9.987444,
imu(highres_imu),33058470,-0.105821,1.013114,-9.909130,
imu(highres_imu),33066445,-0.160971,1.045869,-9.963408,
imu(highres_imu),33070446,-0.129177,1.012183,-9.914043,
imu(highres_imu),33078446,-0.151686,1.061014,-9.989104,
imu(highres_imu),33082446,-0.072775,1.044522,-9.955605,
