-2.05056e-52,-0,1.02634e-314,
-2.04961e-52,-0,1.02634e-314,
-2.05801e-52,-9.88131e-324,1.02634e-314,
-2.05177e-52,-2.61855e-322,1.02634e-314,
-2.05442e-52,-5.82997e-322,1.02634e-314,
-2.05359e-52,-3.85865e-321,1.02634e-314,
-2.05737e-52,-2.55877e-320,1.02634e-314,
-2.08842e-52,-6.89469e-320,1.02634e-314,
-2.44882e-58,0,1.12211e-314,
-2.09299e-52,-0,1.12211e-314,
9.36704e-53,3.06321e-322,1.12211e-314,
-3.70406e-52,-1.71441e-321,1.12211e-314,
-2.71734e-52,-3.72525e-321,1.12211e-314,
-2.71818e-52,-6.67483e-321,1.12211e-314,
-2.30669e-52,-1.20601e-320,1.12211e-314,
-2.27523e-52,-1.60225e-320,1.12211e-314,
-2.255e-52,-1.73071e-320,1.12211e-314,
-2.22757e-52,-2.11608e-320,1.12211e-314,
-2.20912e-52,-2.14177e-320,1.12211e-314,
-2.20094e-52,-2.22972e-320,1.12211e-314,
-2.12566e-52,-6.81465e-320,1.12211e-314,
-2.09731e-52,-2.00082e-319,1.12211e-314,
-2.11419e-52,-1.33778e-319,1.12211e-314,
5.79227e-54,2.47033e-322,1.12211e-314,
4.19742e-56,1.72923e-322,1.12211e-314,
5.19047e-58,1.87745e-322,1.12211e-314,
2.98109e-58,1.23516e-322,1.12211e-314,
1.25013e-57,1.18576e-322,1.12211e-314,
3.56078e-57,1.18576e-322,1.12211e-314,
1.12684e-56,9.38725e-323,1.12211e-314,
8.54676e-57,1.13635e-322,1.12211e-314,
1.35732e-57,1.03754e-322,1.12211e-314,
-4.91001e-58,1.13635e-322,1.12211e-314,
-2.01014e-58,1.13635e-322,1.12211e-314,
-1.06906e-58,1.43279e-322,1.12211e-314,
-2.30583e-58,1.5316e-322,1.12211e-314,
-2.78361e-57,9.88131e-323,1.12211e-314,
-5.55119e-58,1.23516e-322,1.12211e-314,
-5.32203e-58,1.33398e-322,1.12211e-314,
-5.21876e-58,1.33398e-322,1.12211e-314,
-5.18939e-58,1.38338e-322,1.12211e-314,
-5.1964e-58,1.38338e-322,1.12211e-314,
-5.13768e-58,1.38338e-322,1.12211e-314,
-7.02764e-58,1.38338e-322,1.12211e-314,
-7.19365e-58,1.38338e-322,1.12211e-314,
-7.30071e-58,1.33398e-322,1.12211e-314,
-9.33116e-58,1.28457e-322,1.12211e-314,
-9.11906e-58,1.28457e-322,1.12211e-314,
-8.88018e-58,1.28457e-322,1.12211e-314,
-9.03308e-58,1.28457e-322,1.12211e-314,
-8.89847e-58,1.28457e-322,1.12211e-314,
-8.48875e-58,1.28457e-322,1.12211e-314,
-8.22727e-58,1.28457e-322,1.12211e-314,
-9.26235e-58,1.28457e-322,1.12211e-314,
-9.13765e-58,1.28457e-322,1.12211e-314,
-8.83051e-58,1.28457e-322,1.12211e-314,
-8.8436e-58,1.28457e-322,1.12211e-314,
-8.80705e-58,1.28457e-322,1.12211e-314,
-8.76569e-58,1.28457e-322,1.12211e-314,
-8.62573e-58,1.28457e-322,1.12211e-314,
-8.60829e-58,1.28457e-322,1.12211e-314,
-8.54073e-58,1.28457e-322,1.12211e-314,
-8.50469e-58,1.28457e-322,1.12211e-314,
