imu(highres_imu),3425448646,-0.418495,0.847600,-10.011437,
imu(highres_imu),3425452646,-0.427056,0.838583,-9.980960,
imu(highres_imu),3425456655,-0.411888,0.829552,-9.966707,
imu(highres_imu),3425460646,-0.417091,0.842322,-9.954833,
imu(highres_imu),3425464689,-0.434578,0.857002,-9.936357,
imu(highres_imu),3425468646,-0.410388,0.846088,-9.965826,
imu(highres_imu),3425476646,-0.441761,0.876492,-9.951047,
imu(highres_imu),3425484646,-0.409514,0.861358,-9.934376,
imu(highres_imu),3425488646,-0.424212,0.859411,-9.946775,
imu(highres_imu),3425492646,-0.411416,0.855670,-9.956755,
imu(highres_imu),3425496646,-0.427056,0.843757,-9.970030,
imu(highres_imu),3425500646,-0.447895,0.839509,-9.979984,
imu(highres_imu),3425508646,-0.420889,0.860837,-9.950573,
imu(highres_imu),3425512646,-0.423734,0.863213,-9.956744,
imu(highres_imu),3425516646,-0.417625,0.847078,-9.943945,
imu(highres_imu),3425520646,-0.420336,0.854589,-9.968947,
imu(highres_imu),3425524646,-0.419429,0.833301,-9.949111,
imu(highres_imu),3425532646,-0.439936,0.863272,-9.969523,
imu(highres_imu),3425536646,-0.423739,0.848504,-9.959127,
imu(highres_imu),3425540646,-0.416629,0.846611,-9.948215,
imu(highres_imu),3425544651,-0.400979,0.839498,-9.958645,
imu(highres_imu),3425552649,-0.413718,0.875080,-10.002265,
imu(highres_imu),3425556646,-0.412797,0.864644,-9.981953,
imu(highres_imu),3425560646,-0.419962,0.855123,-9.960579,
imu(highres_imu),3425568646,-0.415204,0.853748,-9.939618,
imu(highres_imu),3425572646,-0.441299,0.851797,-9.940186,
imu(highres_imu),3425576646,-0.428012,0.855621,-9.915900,
imu(highres_imu),3425584649,-0.409982,0.837118,-9.946295,
imu(highres_imu),3425588646,-0.403344,0.850398,-9.935386,
imu(highres_imu),3425592646,-0.408083,0.862260,-9.936810,
imu(highres_imu),3425596646,-0.413775,0.859413,-9.952946,
imu(highres_imu),3425604669,-0.418966,0.859926,-9.950543,
imu(highres_imu),3425612646,-0.435623,0.842808,-9.948271,
imu(highres_imu),3425616646,-0.418961,0.840419,-9.930699,
imu(highres_imu),3425620646,-0.434654,0.855990,-9.925304,
imu(highres_imu),3425628646,-0.429902,0.813394,-9.940132,
imu(highres_imu),3425636646,-0.422299,0.852249,-9.945400,
imu(highres_imu),3425644646,-0.431800,0.848501,-9.971454,
imu(highres_imu),3425648646,-0.430857,0.839964,-9.947251,
imu(highres_imu),3425652651,-0.401891,0.836633,-9.931574,
imu(highres_imu),3425656646,-0.419485,0.854203,-9.951057,
imu(highres_imu),3425660646,-0.423763,0.870407,-9.954844,
imu(highres_imu),3425664646,-0.413301,0.866529,-9.960064,
imu(highres_imu),3425672677,-0.417021,0.887400,-9.969597,
imu(highres_imu),3425676646,-0.431881,0.867871,-9.966268,
imu(highres_imu),3425684646,-0.389203,0.858053,-9.945384,
imu(highres_imu),3425688646,-0.394760,0.847561,-9.979930,
imu(highres_imu),3425692666,-0.428975,0.853229,-9.975668,
imu(highres_imu),3425696646,-0.432740,0.851838,-9.973386,
imu(highres_imu),3425704646,-0.431800,0.878395,-9.977175,
