Frame,0,1511151477462419200.000000,
Frame,1,1511151477563152896.000000,
Frame,2,1511151477663419648.000000,
Frame,3,1511151477763867136.000000,
Frame,4,1511151477864356864.000000,
Frame,5,1511151477964827648.000000,
Frame,6,1511151478065187328.000000,
Frame,7,1511151478165556224.000000,
Frame,8,1511151478265893632.000000,
Frame,9,1511151478366229248.000000,
Frame,10,1511151478466568192.000000,
Frame,11,1511151478566924544.000000,
Frame,12,1511151478667340800.000000,
Frame,13,1511151478767668736.000000,
Frame,14,1511151478868027136.000000,
Frame,15,1511151478968378112.000000,
Frame,16,1511151479068816896.000000,
Frame,17,1511151479169286912.000000,
Frame,18,1511151479269647104.000000,
Frame,19,1511151479370114048.000000,
Frame,20,1511151479470541824.000000,
Frame,21,1511151479570933248.000000,
Frame,22,1511151479671289088.000000,
Frame,23,1511151479771661824.000000,
Frame,24,1511151479871986688.000000,
Frame,25,1511151479972338432.000000,
Frame,26,1511151480072696064.000000,
Frame,27,1511151480173071360.000000,
Frame,28,1511151480273412096.000000,
Frame,29,1511151480380725760.000000,
Frame,30,1511151480512115968.000000,
Frame,31,1511151480642780160.000000,
Frame,32,1511151480773560576.000000,
Frame,33,1511151480904037376.000000,
Frame,34,1511151481035252224.000000,
Frame,35,1511151481170861568.000000,
Frame,36,1511151481301327104.000000,
Frame,37,1511151481431983104.000000,
Frame,38,1511151481562779136.000000,
Frame,39,1511151481693181440.000000,
Frame,40,1511151481824183040.000000,
Frame,41,1511151481955048192.000000,
Frame,42,1511151482086105600.000000,
Frame,43,1511151482220452096.000000,
Frame,44,1511151482351822336.000000,
Frame,45,1511151482482822656.000000,
Frame,46,1511151482614402048.000000,
Frame,47,1511151482744881408.000000,
Frame,48,1511151482881396992.000000,
Frame,49,1511151483012990720.000000,
Frame,50,1511151483144703488.000000,
Frame,51,1511151483275869184.000000,
Frame,52,1511151483410548736.000000,
Frame,53,1511151483541441792.000000,
Frame,54,1511151483672182528.000000,
Frame,55,1511151483803342592.000000,
Frame,56,1511151483934034432.000000,
Frame,57,1511151484065711872.000000,
Frame,58,1511151484196918272.000000,
Frame,59,1511151484328311552.000000,
Frame,60,1511151484459098624.000000,
Frame,61,1511151484590730240.000000,
Frame,62,1511151484722116096.000000,
Frame,63,1511151484853198336.000000,
Frame,64,1511151484984289280.000000,
Frame,65,1511151485115819008.000000,
Frame,66,1511151485247920128.000000,
Frame,67,1511151485379490304.000000,
Frame,68,1511151485510216448.000000,
Frame,69,1511151485641153536.000000,
Frame,70,1511151485772287488.000000,
Frame,71,1511151485905189376.000000,
Frame,72,1511151486036534528.000000,
Frame,73,1511151486167260160.000000,
Frame,74,1511151486297687040.000000,
Frame,75,1511151486428525824.000000,
Frame,76,1511151486559773696.000000,
Frame,77,1511151486690236672.000000,
Frame,78,1511151486821098496.000000,
Frame,79,1511151486961663488.000000,
Frame,80,1511151487092559872.000000,
Frame,81,1511151487222929408.000000,
Frame,82,1511151487353841664.000000,
Frame,83,1511151487484577536.000000,
Frame,84,1511151487615652096.000000,
Frame,85,1511151487749270784.000000,
Frame,86,1511151487880520960.000000,
Frame,87,1511151488012441856.000000,
Frame,88,1511151488143511296.000000,
Frame,89,1511151488274003456.000000,
Frame,90,1511151488404945664.000000,
Frame,91,1511151488535961600.000000,
Frame,92,1511151488666720512.000000,
Frame,93,1511151488797473024.000000,
Frame,94,1511151488928224000.000000,
Frame,95,1511151489059170304.000000,
Frame,96,1511151489189984256.000000,
Frame,97,1511151489321109760.000000,
Frame,98,1511151489452847104.000000,
Frame,99,1511151489583577088.000000,
Frame,100,1511151489716738304.000000,
Frame,101,1511151489848261632.000000,
Frame,102,1511151489979734016.000000,
Frame,103,1511151490111136000.000000,
Frame,104,1511151490241938176.000000,
Frame,105,1511151490373497600.000000,
Frame,106,1511151490504396032.000000,
Frame,107,1511151490634972928.000000,
Frame,108,1511151490765504768.000000,
Frame,109,1511151490902610432.000000,
Frame,110,1511151491033331968.000000,
Frame,111,1511151491164835328.000000,
Frame,112,1511151491295817216.000000,
Frame,113,1511151491427440384.000000,
Frame,114,1511151491559181312.000000,
Frame,115,1511151491690417408.000000,
Frame,116,1511151491828493056.000000,
Frame,117,1511151491968034304.000000,
Frame,118,1511151492099363072.000000,
Frame,119,1511151492230101760.000000,
Frame,120,1511151492361543424.000000,
Frame,121,1511151492497090816.000000,
Frame,122,1511151492628460544.000000,
Frame,123,1511151492761520896.000000,
Frame,124,1511151492892961280.000000,
Frame,125,1511151493026362112.000000,
Frame,126,1511151493158129664.000000,
Frame,127,1511151493289560320.000000,
Frame,128,1511151493421157120.000000,
Frame,129,1511151493552340992.000000,
Frame,130,1511151493684638464.000000,
Frame,131,1511151493815986688.000000,
Frame,132,1511151493947622144.000000,
Frame,133,1511151494079361280.000000,
Frame,134,1511151494211001344.000000,
Frame,135,1511151494342258176.000000,
Frame,136,1511151494483174144.000000,
Frame,137,1511151494624895488.000000,
Frame,138,1511151494757054720.000000,
