Frame,346,1511458585381979136.000000,
Frame,347,1511458585515532544.000000,
Frame,348,1511458585645651456.000000,
Frame,349,1511458585776983296.000000,
Frame,350,1511458585910595072.000000,
Frame,351,1511458586045402624.000000,
Frame,352,1511458586175063040.000000,
Frame,353,1511458586306180864.000000,
Frame,354,1511458586436236800.000000,
Frame,355,1511458586566294272.000000,
Frame,356,1511458586697309440.000000,
Frame,357,1511458586827270144.000000,
Frame,358,1511458586957539072.000000,
Frame,359,1511458587089757696.000000,
Frame,360,1511458587223294208.000000,
Frame,361,1511458587353423104.000000,
Frame,362,1511458587484062208.000000,
Frame,363,1511458587615210240.000000,
Frame,364,1511458587745448960.000000,
Frame,365,1511458587875942656.000000,
Frame,366,1511458588007357696.000000,
Frame,367,1511458588146231808.000000,
Frame,368,1511458588277012736.000000,
Frame,369,1511458588407465472.000000,
Frame,370,1511458588538118400.000000,
Frame,371,1511458588668009472.000000,
Frame,372,1511458588799600128.000000,
Frame,373,1511458588931556352.000000,
Frame,374,1511458589061275392.000000,
Frame,375,1511458589191726848.000000,
Frame,376,1511458589322016768.000000,
Frame,377,1511458589452551424.000000,
Frame,378,1511458589582745088.000000,
Frame,379,1511458589713086208.000000,
Frame,380,1511458589843194368.000000,
Frame,381,1511458589973313536.000000,
Frame,382,1511458590102940672.000000,
Frame,383,1511458590232972544.000000,
Frame,384,1511458590366179328.000000,
Frame,385,1511458590496121344.000000,
Frame,386,1511458590625725440.000000,
Frame,387,1511458590755684864.000000,
Frame,388,1511458590885758208.000000,
Frame,389,1511458591016621568.000000,
Frame,390,1511458591147108608.000000,
Frame,391,1511458591277227008.000000,
Frame,392,1511458591407096320.000000,
Frame,393,1511458591536784896.000000,
Frame,394,1511458591669421056.000000,
Frame,395,1511458591802511104.000000,
Frame,396,1511458591931768576.000000,
Frame,397,1511458592061338112.000000,
Frame,398,1511458592191663360.000000,
Frame,399,1511458592321732096.000000,
Frame,400,1511458592451644928.000000,
Frame,401,1511458592582118400.000000,
Frame,402,1511458592713799936.000000,
Frame,403,1511458592844696064.000000,
Frame,404,1511458592974671104.000000,
Frame,405,1511458593104244480.000000,
Frame,406,1511458593233827840.000000,
Frame,407,1511458593363814656.000000,
Frame,408,1511458593494266880.000000,
Frame,409,1511458593624094208.000000,
Frame,410,1511458593754019072.000000,
Frame,411,1511458593884679168.000000,
Frame,412,1511458594014635008.000000,
Frame,413,1511458594144641792.000000,
Frame,414,1511458594274458112.000000,
Frame,415,1511458594404557312.000000,
Frame,416,1511458594535093760.000000,
Frame,417,1511458594665478400.000000,
Frame,418,1511458594794995712.000000,
Frame,419,1511458594924709376.000000,
Frame,420,1511458595054642944.000000,
Frame,421,1511458595189661696.000000,
Frame,422,1511458595319885312.000000,
Frame,423,1511458595450204672.000000,
Frame,424,1511458595581295616.000000,
Frame,425,1511458595711950848.000000,
Frame,426,1511458595845739264.000000,
Frame,427,1511458595976233472.000000,
Frame,428,1511458596106724096.000000,
Frame,429,1511458596242753536.000000,
Frame,430,1511458596372856576.000000,
Frame,431,1511458596502448384.000000,
Frame,432,1511458596633291008.000000,
Frame,433,1511458596763528704.000000,
Frame,434,1511458596900009216.000000,
Frame,435,1511458597030813184.000000,
Frame,436,1511458597160857088.000000,
Frame,437,1511458597290912256.000000,
Frame,438,1511458597420488704.000000,
Frame,439,1511458597550588416.000000,
Frame,440,1511458597684073216.000000,
Frame,441,1511458597814279424.000000,
Frame,442,1511458597944368640.000000,
Frame,443,1511458598074605056.000000,
Frame,444,1511458598204242944.000000,
Frame,445,1511458598333764608.000000,
Frame,446,1511458598464306688.000000,
Frame,447,1511458598931086592.000000,
Frame,448,1511458599060728832.000000,
Frame,449,1511458599191234560.000000,
Frame,450,1511458599321101824.000000,
Frame,451,1511458599452365568.000000,
Frame,452,1511458599582812928.000000,
Frame,453,1511458599713033472.000000,
Frame,454,1511458599843044096.000000,
Frame,455,1511458599973478400.000000,
Frame,456,1511458600103717888.000000,
Frame,457,1511458600233031424.000000,
Frame,458,1511458600362308608.000000,
Frame,459,1511458600491845888.000000,
Frame,460,1511458600623652352.000000,
Frame,461,1511458600753979904.000000,
Frame,462,1511458600883962368.000000,
Frame,463,1511458601014088192.000000,
Frame,464,1511458601144700928.000000,
Frame,465,1511458601278994176.000000,
Frame,466,1511458601408826880.000000,
Frame,467,1511458601541450752.000000,
Frame,468,1511458601675833344.000000,
Frame,469,1511458601806341120.000000,
Frame,470,1511458601936583168.000000,
Frame,471,1511458602067473920.000000,
Frame,472,1511458602197983744.000000,
Frame,473,1511458602328488192.000000,
Frame,474,1511458602458471424.000000,
Frame,475,1511458602589875968.000000,
Frame,476,1511458602719863296.000000,
Frame,477,1511458602849939968.000000,
Frame,478,1511458602980367616.000000,
Frame,479,1511458603110118144.000000,
Frame,480,1511458603240104192.000000,
Frame,481,1511458603370800896.000000,
Frame,482,1511458603501237504.000000,
Frame,483,1511458603709607680.000000,
Frame,484,1511458603846062080.000000,
Frame,485,1511458603976357888.000000,
Frame,486,1511458604106513664.000000,
Frame,487,1511458604236399616.000000,
Frame,488,1511458604367103488.000000,
Frame,489,1511458604497793024.000000,
Frame,490,1511458604627853824.000000,
Frame,491,1511458604758217728.000000,
Frame,492,1511458604889520640.000000,
Frame,493,1511458605020189440.000000,
Frame,494,1511458605150947328.000000,
Frame,495,1511458605281157120.000000,
Frame,496,1511458605412104448.000000,
Frame,497,1511458605542513408.000000,
Frame,498,1511458605676842240.000000,
Frame,499,1511458605806957568.000000,
Frame,500,1511458605937130240.000000,
Frame,501,1511458606067410176.000000,
Frame,502,1511458606197188608.000000,
Frame,503,1511458606327318016.000000,
Frame,504,1511458606457307136.000000,
Frame,505,1511458606587563264.000000,
Frame,506,1511458606719393792.000000,
Frame,507,1511458606849364736.000000,
Frame,508,1511458606979114496.000000,
Frame,509,1511458607109059584.000000,
Frame,510,1511458607240349440.000000,
Frame,511,1511458607370401792.000000,
Frame,512,1511458607500126464.000000,
Frame,513,1511458607629755904.000000,
Frame,514,1511458607760746752.000000,
Frame,515,1511458607891274240.000000,
Frame,516,1511458608021737984.000000,
Frame,517,1511458608151863552.000000,
Frame,518,1511458608282553600.000000,
Frame,519,1511458608413258496.000000,
Frame,520,1511458608547755776.000000,
Frame,521,1511458608686854912.000000,
Frame,522,1511458608817232896.000000,
Frame,523,1511458608947655936.000000,
Frame,524,1511458609077837824.000000,
Frame,525,1511458609208557312.000000,
Frame,526,1511458609338767360.000000,
Frame,527,1511458609475381248.000000,
Frame,528,1511458609606355200.000000,
Frame,529,1511458609736922880.000000,
Frame,530,1511458609867089664.000000,
Frame,531,1511458609997754624.000000,
Frame,532,1511458610131023872.000000,
Frame,533,1511458610265589248.000000,
Frame,534,1511458610395554816.000000,
Frame,535,1511458610526003712.000000,
Frame,536,1511458610656552448.000000,
Frame,537,1511458610787235584.000000,
Frame,538,1511458610917144320.000000,
Frame,539,1511458611047312384.000000,
Frame,540,1511458611178349568.000000,
Frame,541,1511458611310459648.000000,
Frame,542,1511458611440678656.000000,
Frame,543,1511458611571066368.000000,
Frame,544,1511458611701164544.000000,
Frame,545,1511458611831485184.000000,
Frame,546,1511458611961702144.000000,
Frame,547,1511458612092213760.000000,
Frame,548,1511458612222402304.000000,
Frame,549,1511458612353175808.000000,
Frame,550,1511458612483575808.000000,
Frame,551,1511458612614142976.000000,
Frame,552,1511458612744517632.000000,
Frame,553,1511458612879359232.000000,
Frame,554,1511458613009752064.000000,
Frame,555,1511458613141748992.000000,
Frame,556,1511458613272178176.000000,
Frame,557,1511458613402202112.000000,
Frame,558,1511458613532538112.000000,
Frame,559,1511458613666991616.000000,
Frame,560,1511458613797303552.000000,
Frame,561,1511458613927652352.000000,
Frame,562,1511458614058431744.000000,
Frame,563,1511458614188531968.000000,
Frame,564,1511458614318993152.000000,
Frame,565,1511458614449446656.000000,
Frame,566,1511458614580611584.000000,
Frame,567,1511458614710917888.000000,
Frame,568,1511458614841270272.000000,
Frame,569,1511458614983739648.000000,
Frame,570,1511458615122919680.000000,
Frame,571,1511458615262890752.000000,
Frame,572,1511458615400425472.000000,
Frame,573,1511458615538504448.000000,
Frame,574,1511458615678889216.000000,
Frame,575,1511458615816953088.000000,
Frame,576,1511458615947325440.000000,
Frame,577,1511458616077988352.000000,
Frame,578,1511458616208161280.000000,
Frame,579,1511458616337720320.000000,
Frame,580,1511458616467659264.000000,
Frame,581,1511458616597954560.000000,
Frame,582,1511458616728226048.000000,
Frame,583,1511458616858907392.000000,
Frame,584,1511458616989107456.000000,
Frame,585,1511458617119188480.000000,
Frame,586,1511458617249468672.000000,
Frame,587,1511458617379612928.000000,
Frame,588,1511458617509960448.000000,
Frame,589,1511458617640001536.000000,
Frame,590,1511458617771866368.000000,
Frame,591,1511458617901804032.000000,
Frame,592,1511458618031666176.000000,
Frame,593,1511458618161923072.000000,
Frame,594,1511458618292274688.000000,
Frame,595,1511458618422181632.000000,
Frame,596,1511458618552404480.000000,
Frame,597,1511458618689264640.000000,
Frame,598,1511458618819165440.000000,
Frame,599,1511458618949306624.000000,
Frame,600,1511458619079168256.000000,
Frame,601,1511458619209366784.000000,
Frame,602,1511458619339441152.000000,
Frame,603,1511458619469844992.000000,
Frame,604,1511458619609533440.000000,
Frame,605,1511458619749204736.000000,
Frame,606,1511458619886543616.000000,
Frame,607,1511458620026743296.000000,
Frame,608,1511458620163523328.000000,
Frame,609,1511458620301796096.000000,
Frame,610,1511458620442778368.000000,
Frame,611,1511458620580954368.000000,
Frame,612,1511458620718908416.000000,
Frame,613,1511458620859254784.000000,
Frame,614,1511458620996437248.000000,
Frame,615,1511458621134499072.000000,
Frame,616,1511458621264683776.000000,
Frame,617,1511458621394545152.000000,
Frame,618,1511458621524741888.000000,
Frame,619,1511458621655160064.000000,
Frame,620,1511458621785666816.000000,
Frame,621,1511458621919219712.000000,
Frame,622,1511458622049744128.000000,
Frame,623,1511458622179545856.000000,
Frame,624,1511458622309965056.000000,
Frame,625,1511458622439861760.000000,
Frame,626,1511458622569754624.000000,
Frame,627,1511458622700259072.000000,
Frame,628,1511458622834605056.000000,
Frame,629,1511458622964550912.000000,
Frame,630,1511458623094833920.000000,
Frame,631,1511458623224609792.000000,
Frame,632,1511458623355511040.000000,
Frame,633,1511458623487336704.000000,
Frame,634,1511458623617406720.000000,
Frame,635,1511458623900891648.000000,
Frame,636,1511458624030644992.000000,
Frame,637,1511458624161014784.000000,
Frame,638,1511458624290479616.000000,
Frame,639,1511458624420635392.000000,
Frame,640,1511458624551245824.000000,
Frame,641,1511458624681635840.000000,
Frame,642,1511458624812222464.000000,
Frame,643,1511458624942346752.000000,
Frame,644,1511458625072301568.000000,
Frame,645,1511458625203267328.000000,
Frame,646,1511458625335397632.000000,
Frame,647,1511458625465417472.000000,
Frame,648,1511458625595564288.000000,
Frame,649,1511458625725989376.000000,
Frame,650,1511458625860059904.000000,
Frame,651,1511458625990573312.000000,
Frame,652,1511458626121225984.000000,
Frame,653,1511458626252273920.000000,
Frame,654,1511458626382764288.000000,
Frame,655,1511458626513565696.000000,
Frame,656,1511458626644048384.000000,
Frame,657,1511458626774031104.000000,
Frame,658,1511458626904513024.000000,
Frame,659,1511458627034672896.000000,
Frame,660,1511458627165294848.000000,
Frame,661,1511458627295596544.000000,
Frame,662,1511458627425912832.000000,
Frame,663,1511458627556631552.000000,
Frame,664,1511458627687105280.000000,
Frame,665,1511458627818194432.000000,
Frame,666,1511458627948632832.000000,
Frame,667,1511458628079168512.000000,
Frame,668,1511458628209857536.000000,
Frame,669,1511458628345073152.000000,
Frame,670,1511458628475965184.000000,
Frame,671,1511458628606516480.000000,
Frame,672,1511458628737220096.000000,
Frame,673,1511458628867875584.000000,
Frame,674,1511458628998278656.000000,
Frame,675,1511458629128769024.000000,
Frame,676,1511458629259299328.000000,
Frame,677,1511458629391042816.000000,
Frame,678,1511458629525060608.000000,
Frame,679,1511458629655799552.000000,
Frame,680,1511458629787062016.000000,
Frame,681,1511458629918106112.000000,
Frame,682,1511458630049445888.000000,
Frame,683,1511458630180256768.000000,
Frame,684,1511458630311110656.000000,
Frame,685,1511458630445609216.000000,
Frame,686,1511458630576569856.000000,
Frame,687,1511458630707377408.000000,
Frame,688,1511458630838554624.000000,
Frame,689,1511458630968707328.000000,
Frame,690,1511458631099226624.000000,
Frame,691,1511458631236610048.000000,
Frame,692,1511458631376530432.000000,
Frame,693,1511458631515361024.000000,
Frame,694,1511458631655662080.000000,
Frame,695,1511458631796651008.000000,
Frame,696,1511458631935228672.000000,
Frame,697,1511458632075741440.000000,
Frame,698,1511458632206148096.000000,
Frame,699,1511458632336659712.000000,
Frame,700,1511458632467248896.000000,
Frame,701,1511458632597512448.000000,
Frame,702,1511458632727278592.000000,
Frame,703,1511458632857601280.000000,
Frame,704,1511458632987629568.000000,
Frame,705,1511458633118327296.000000,
Frame,706,1511458633248561920.000000,
Frame,707,1511458633378814208.000000,
Frame,708,1511458633509009152.000000,
Frame,709,1511458633639426816.000000,
Frame,710,1511458633779865344.000000,
Frame,711,1511458633910367488.000000,
Frame,712,1511458634041039616.000000,
Frame,713,1511458634177159680.000000,
Frame,714,1511458634307234304.000000,
Frame,715,1511458634438352384.000000,
Frame,716,1511458634568906496.000000,
Frame,717,1511458634698795264.000000,
Frame,718,1511458634829065216.000000,
Frame,719,1511458634959091456.000000,
Frame,720,1511458635089746432.000000,
Frame,721,1511458635220238592.000000,
Frame,722,1511458635350561024.000000,
Frame,723,1511458635481661952.000000,
Frame,724,1511458635611717120.000000,
Frame,725,1511458635742215680.000000,
Frame,726,1511458635872864256.000000,
Frame,727,1511458636003174912.000000,
Frame,728,1511458636134002944.000000,
Frame,729,1511458636263980288.000000,
Frame,730,1511458636393876736.000000,
Frame,731,1511458636525310976.000000,
Frame,732,1511458636657565696.000000,
Frame,733,1511458636787664384.000000,
Frame,734,1511458636921357312.000000,
Frame,735,1511458637051485696.000000,
Frame,736,1511458637181782784.000000,
Frame,737,1511458637312369408.000000,
Frame,738,1511458637442572032.000000,
Frame,739,1511458637581128192.000000,
Frame,740,1511458637721414912.000000,
Frame,741,1511458637859921152.000000,
Frame,742,1511458637998717696.000000,
Frame,743,1511458638140582656.000000,
Frame,744,1511458638278636800.000000,
Frame,745,1511458638408612096.000000,
Frame,746,1511458638540756992.000000,
Frame,747,1511458638670907136.000000,
Frame,748,1511458638810591232.000000,
Frame,749,1511458638948064512.000000,
Frame,750,1511458639084963584.000000,
Frame,751,1511458639215330048.000000,
Frame,752,1511458639346209280.000000,
Frame,753,1511458639476680704.000000,
Frame,754,1511458639606726400.000000,
Frame,755,1511458639736616448.000000,
Frame,756,1511458639866877696.000000,
Frame,757,1511458639996796160.000000,
Frame,758,1511458640126833664.000000,
Frame,759,1511458640256950016.000000,
Frame,760,1511458640387077376.000000,
Frame,761,1511458640517691392.000000,
Frame,762,1511458640649550848.000000,
Frame,763,1511458640780228096.000000,
Frame,764,1511458640910108672.000000,
Frame,765,1511458641040014336.000000,
Frame,766,1511458641169918720.000000,
Frame,767,1511458641299984896.000000,
Frame,768,1511458641430027520.000000,
Frame,769,1511458641561530368.000000,
Frame,770,1511458641692190464.000000,
Frame,771,1511458641822793216.000000,
Frame,772,1511458641953114624.000000,
Frame,773,1511458642083353600.000000,
Frame,774,1511458642213657344.000000,
Frame,775,1511458642343504384.000000,
Frame,776,1511458642474509056.000000,
