IMU,0,-0.000003,0.000000,-0.000003,-0.012880,0.001512,-0.013813,1511458539658920960.000000,
IMU,0,-0.000003,0.000000,-0.000003,0.008940,-0.018794,0.002697,1511458539669037824.000000,
IMU,0,-0.000003,0.000000,-0.000003,0.007231,-0.023389,-0.000616,1511458539684851968.000000,
IMU,0,-0.000003,0.000000,-0.000003,0.007231,-0.023389,-0.000616,1511458539690143744.000000,
IMU,0,-0.000003,0.000000,-0.000003,0.007231,-0.023389,-0.000616,1511458539709423104.000000,
IMU,1,-0.000003,0.000000,-0.000003,-0.001495,-0.015514,-0.025625,1511458539744679424.000000,
IMU,1,-0.000003,0.000000,-0.000003,-0.001495,-0.015514,-0.025625,1511458539749993728.000000,
IMU,1,-0.000003,0.000000,-0.000003,-0.004355,0.010672,-0.000609,1511458539785074944.000000,
IMU,1,-0.000003,0.000000,-0.000003,0.002123,0.018753,0.012367,1511458539811696384.000000,
IMU,1,-0.000003,0.000000,-0.000003,0.002123,0.018753,0.012367,1511458539832622080.000000,
IMU,1,-0.000003,0.000000,-0.000003,0.005734,0.021643,0.015632,1511458539842558976.000000,
IMU,2,-0.000003,0.000000,-0.000003,0.002867,0.026842,0.001938,1511458539865064960.000000,
IMU,2,-0.000003,0.000000,-0.000003,0.002867,0.026842,0.001938,1511458539876128768.000000,
IMU,2,-0.000003,0.000000,-0.000003,0.002867,0.026842,0.001938,1511458539895284992.000000,
IMU,2,-0.000003,0.000000,-0.000003,0.002867,0.026842,0.001938,1511458539933963264.000000,
IMU,2,-0.000003,0.000000,-0.000003,0.005449,-0.009465,-0.008458,1511458539955067904.000000,
IMU,2,-0.000003,0.000000,-0.000003,0.001270,-0.013066,-0.001255,1511458539964887296.000000,
IMU,2,-0.000003,0.000000,-0.000003,-0.002873,-0.011370,-0.004873,1511458539974915072.000000,
IMU,3,-0.000003,0.000000,-0.000003,-0.002873,-0.011370,-0.004873,1511458539986352640.000000,
IMU,3,-0.000003,0.000000,-0.000003,-0.002873,-0.011370,-0.004873,1511458540003107840.000000,
IMU,3,-0.000003,0.000000,-0.000003,-0.006497,0.005549,-0.002890,1511458540026364672.000000,
IMU,4,-0.000003,0.000000,-0.000003,-0.006497,0.005549,-0.002890,1511458540147915520.000000,
IMU,4,-0.000003,0.000000,-0.000003,0.005510,0.015895,0.000764,1511458540157830912.000000,
IMU,4,-0.000003,0.000000,-0.000003,0.002655,0.019078,0.002052,1511458540167705856.000000,
IMU,4,-0.000003,0.000000,-0.000003,0.002742,0.015241,0.010557,1511458540177992448.000000,
